Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR
2342,0.0546342,0.11142,0.2736222,0.1385292,0.0945834,0.0991,0.0254562,0.2976384,0.063705,0.0949968,0.3305208,0.0168522,0.021591,0.380928,0.1602312,0.101391,0.1590342,0.0279558,0.0339012,0.2330688,0.1895226,0.0507696,0,0.011545497,0.2350632,0.026652,0.1244454,0.0732498,0.08,0.314
2343,0.0685086,0.0924546,0.2335488,0.1325082,0.0910674,0.0886,0.0327546,0.3030726,0.0614466,0.0957774,0.3168102,0.0176496,0.0320814,0.3886566,0.1540716,0.0943674,0.1503444,0.0303564,0.0310944,0.2876982,0.1686486,0.0447732,0,0.013973438,0.2272764,0.021222,0.1307238,0.0786522,0.07,0.214
2344,0.0834846,0.0762102,0.190527,0.1229148,0.0887088,0.083,0.0403656,0.3059826,0.058773,0.095715,0.2887824,0.016659,0.0448332,0.392319,0.1458504,0.0842424,0.1393284,0.0314814,0.0331134,0.3243636,0.1412502,0.0391872,0,0.029364084,0.220248,0.0167172,0.1310652,0.0782154,0.073,0.151
2345,0.0908118,0.0675084,0.1515882,0.1027722,0.085833,0.0708,0.047541,0.3045648,0.0572664,0.0902508,0.2572212,0.0152496,0.0566832,0.3908976,0.1434108,0.0723792,0.1311894,0.0309966,0.0382428,0.3516702,0.1159266,0.0321162,0,0.034513674,0.2217756,0.0141666,0.1174446,0.072807,0.096,0.132
2346,0.093288,0.0609414,0.121002,0.0854604,0.0957288,0.0659,0.0511488,0.2924964,0.0616296,0.0809388,0.2278818,0.0138252,0.06498,0.3826002,0.1387104,0.061353,0.1240722,0.0292806,0.0483678,0.360933,0.097221,0.0248688,0,0.041168358,0.2269836,0.0144852,0.1021614,0.0656022,0.146,0.116
2347,0.1244226,0.0589098,0.1079802,0.0829728,0.1189644,0.0592,0.0567252,0.2601162,0.0667362,0.0736458,0.206133,0.0141468,0.094887,0.3575106,0.132432,0.0568626,0.1294554,0.0274488,0.0667854,0.3480342,0.097524,0.0262026,0,0.048998961,0.2245032,0.0169956,0.0960672,0.0636054,0.232,0.083
2348,0.160686,0.0630666,0.100221,0.09285,0.1376652,0.048,0.0673242,0.2438166,0.0658572,0.080571,0.1865658,0.0137646,0.1358034,0.3392634,0.1333872,0.0633594,0.1428036,0.0252192,0.0826896,0.3193098,0.099948,0.0290892,0,0.057752682,0.2217642,0.0193698,0.0857448,0.060513,0.356,0.062
2349,0.1857408,0.0673338,0.0940704,0.1024938,0.1422564,0.0394,0.0772626,0.2577798,0.0605196,0.093498,0.1665138,0.0145572,0.1706172,0.342615,0.1363152,0.0744954,0.1494378,0.0238056,0.0907278,0.3264636,0.1029168,0.0317862,0,0.053432518,0.232098,0.0214416,0.0757566,0.057888,0.501,0.048
2350,0.198756,0.0687546,0.0894204,0.1088868,0.1388004,0.0393,0.085539,0.273648,0.05424,0.1100772,0.1463364,0.0192906,0.1926156,0.3479544,0.1445706,0.0864036,0.1456158,0.0247272,0.0947496,0.3304818,0.1102236,0.0349128,0,0.049804645,0.2385426,0.0230376,0.0676296,0.0557796,0.549,0.033
2351,0.1986786,0.0707916,0.0809526,0.1101228,0.1296276,0.0465,0.0937104,0.2978004,0.0508422,0.1293978,0.129216,0.0260526,0.1957158,0.354291,0.1444842,0.0901668,0.141924,0.0278982,0.1001934,0.3298518,0.1092366,0.037113,0,0.046915681,0.2419914,0.0235596,0.0617694,0.0554556,0.479,0.017
2352,0.190422,0.073719,0.0717852,0.1064646,0.1197504,0.0559,0.1011444,0.3157752,0.0505584,0.1497822,0.1144446,0.0363462,0.1882236,0.355335,0.1407114,0.0846798,0.136653,0.0330768,0.1052208,0.3199908,0.101052,0.0390546,0,0.044804061,0.2391444,0.023286,0.0534666,0.0531444,0.343,0.013
2353,0.1750956,0.0774048,0.0628272,0.1062132,0.1082334,0.0624,0.1072998,0.3252372,0.0528036,0.1688796,0.1027008,0.049662,0.1741902,0.3502806,0.1395774,0.0802938,0.1286784,0.0398382,0.1098228,0.3024228,0.0895494,0.041745,0,0.043494547,0.232353,0.022968,0.0438966,0.0487572,0.252,0.02
2354,0.1563528,0.080064,0.0538872,0.1026624,0.0963534,0.067,0.1131858,0.3279462,0.0572376,0.1834734,0.0938142,0.062577,0.157512,0.3414588,0.1392228,0.0790224,0.1212498,0.0465846,0.1153836,0.2842794,0.0759234,0.0456864,0.091162586,0.042993132,0.2260782,0.0226104,0.03453,0.043032,0.198,0.032
2355,0.1389798,0.0799494,0.0442938,0.088431,0.0868344,0.067,0.1189962,0.3251826,0.062259,0.192972,0.0870558,0.0730626,0.1430172,0.3315624,0.1395072,0.0678138,0.1150722,0.053337,0.122637,0.2712804,0.0649122,0.050475,0.099658467,0.03484576,0.2224404,0.0214128,0.026925,0.0362232,0.152,0.043
2356,0.1261368,0.0829344,0.0353646,0.0788436,0.081579,0.068,0.1247694,0.3180054,0.0670344,0.2031078,0.0796692,0.0805926,0.1328112,0.3221772,0.1399002,0.0516684,0.1114824,0.059865,0.130845,0.2600652,0.0587208,0.055749,0.121790649,0.028391337,0.222441,0.0188004,0.0207948,0.0288492,0.107,0.052
2357,0.1105398,0.0907308,0.0251622,0.0882072,0.0779832,0.0718,0.132738,0.3076608,0.0690942,0.2206074,0.0696336,0.0816282,0.1196538,0.3096972,0.1456716,0.0519144,0.1088082,0.0663522,0.1396578,0.2500092,0.0573012,0.0608232,0.14925123,0.024076963,0.2191152,0.0164622,0.0153732,0.0215394,0.092,0.04
2358,0.096327,0.1032096,0.0183114,0.1090422,0.0765528,0.0685,0.1412022,0.2984442,0.0696522,0.2412966,0.0590424,0.0784188,0.1049568,0.295746,0.1540812,0.063255,0.1080498,0.0735864,0.1486266,0.2387262,0.0580206,0.066546,0.178063617,0.022355911,0.218184,0.0137592,0.0115014,0.0156954,0.058,0.088
2359,0.0736236,0.1208658,0.0158658,0.1367514,0.0712368,0.0639,0.1492134,0.2899326,0.0617136,0.259776,0.0511788,0.0698586,0.0796998,0.2838408,0.1593972,0.0789492,0.1104774,0.079185,0.152088,0.2318622,0.0573042,0.0671022,0.206754664,0.021546825,0.2214108,0.0101496,0.0089652,0.011313,0.058,0.107
2360,0.050688,0.1358658,0.0174894,0.1569312,0.0606138,0.0905,0.1539114,0.2732514,0.0513084,0.271692,0.0514572,0.0588696,0.056166,0.2718318,0.164664,0.091665,0.1063446,0.0790944,0.1598112,0.2298948,0.0661902,0.0639042,0.23478123,0,0.2225814,0.0091686,0.0089136,0.0084324,0.136,0.1
2361,0.0469176,0.1468728,0.0191886,0.1892364,0.0596052,0.1109,0.1743468,0.2524758,0.0490218,0.2788548,0.0592218,0.055752,0.0549636,0.25794,0.1797648,0.1098654,0.1043994,0.0770136,0.1775886,0.2193648,0.0709662,0.0759456,0.204863017,0,0.223905,0.0100248,0.0108414,0.0075582,0.207,0.099
2362,0.0406986,0.1581438,0.0206778,0.2295072,0.0614898,0.0956,0.2105292,0.2684652,0.0555546,0.2861004,0.0750726,0.0604512,0.054843,0.2455908,0.1891674,0.1526052,0.1101978,0.077445,0.193467,0.2110956,0.0723588,0.0924702,0.179928045,0,0.2327022,0.0108426,0.0135102,0.007911,0.301,0.099
2363,0.03501,0.1524366,0.0186924,0.26523,0.0571662,0.078,0.2298336,0.284451,0.064746,0.2925138,0.0947376,0.059742,0.0537894,0.226449,0.1740054,0.1952628,0.1037898,0.0772512,0.1931736,0.211794,0.063165,0.1026672,0.161877669,0.012105067,0.2297466,0.0107004,0.013716,0.0076356,0.394,0.113
2364,0.0328668,0.1394274,0.0163206,0.2992692,0.0501072,0.0625,0.244191,0.2962518,0.0739254,0.2951172,0.110436,0.054795,0.0540042,0.199038,0.1546644,0.2212008,0.0913944,0.0758208,0.1857714,0.2392152,0.0522654,0.1091454,0.152175622,0.011644093,0.215703,0.010056,0.0128892,0.0073656,0.462,0.128
2365,0.0328608,0.1237638,0.0144984,0.3216702,0.0443226,0.0485,0.2577888,0.3080742,0.0809682,0.2954892,0.116211,0.049956,0.0534816,0.1639614,0.1432116,0.2349552,0.0789108,0.0731454,0.1774356,0.2760252,0.042075,0.113475,0.151527663,0.024127242,0.1951656,0.0094746,0.0130632,0.0078564,0.479,0.153
2366,0.035043,0.1045596,0.012447,0.32145,0.0422322,0.0371,0.2703936,0.3219894,0.0851028,0.2934276,0.113484,0.0442986,0.052089,0.1285212,0.1374066,0.2276004,0.0695442,0.0690612,0.1691424,0.2972592,0.0339288,0.1162404,0.159970255,0.035742394,0.1746216,0.0089112,0.0149142,0.0093576,0.438,0.173
2367,0.040515,0.0895128,0.0102354,0.31029,0.0449412,0.0288,0.2794416,0.3326664,0.088167,0.2887476,0.1068732,0.040278,0.051234,0.0990012,0.131085,0.2105412,0.0644598,0.0652566,0.1631346,0.3072612,0.0271122,0.1176654,0.129940243,0.026917052,0.1592922,0.009048,0.0182856,0.0117354,0.317,0.189
2368,0.0503862,0.0795348,0.0093162,0.29625,0.0493332,0.0256,0.2858616,0.3361536,0.0921654,0.2806902,0.0979326,0.0395982,0.0529344,0.0779184,0.1213266,0.1953888,0.0624864,0.0625512,0.1616418,0.3022134,0.0223164,0.117804,0.105620991,0.015322494,0.1515342,0.009909,0.023943,0.015633,0.214,0.184
2369,0.06402,0.0722232,0.0127236,0.2720436,0.0532362,0.0248,0.2933424,0.3269634,0.0990738,0.26577,0.085224,0.0396222,0.057861,0.0673998,0.1130574,0.1830378,0.0652566,0.0627234,0.1598568,0.2869974,0.0196638,0.1164408,0.092239201,0.013279774,0.1501854,0.0107862,0.0303972,0.0201504,0.288,0.183
2370,0.0830802,0.0652398,0.0231378,0.2660514,0.0618774,0.0255,0.2885598,0.2998866,0.1178148,0.2519322,0.0679872,0.043086,0.0740808,0.0648126,0.1040124,0.1733682,0.0681504,0.0656862,0.1529532,0.2525292,0.0274662,0.1170576,0.09196559,0.012337576,0.151419,0.0134958,0.0420612,0.0278946,0.424,0.194
2371,0.1374162,0.0607566,0.0407676,0.2867778,0.0860802,0.0251,0.2845998,0.2369184,0.1436766,0.2485764,0.0586722,0.060021,0.1240266,0.0648246,0.1033398,0.175197,0.070404,0.0720726,0.166944,0.1854552,0.0476436,0.1294458,0,0.023427901,0.1456932,0.0189084,0.061293,0.0421218,0.506,0.179
2372,0.1970652,0.059538,0.0599232,0.3068916,0.1129986,0.0251,0.2809338,0.1859496,0.164529,0.2546934,0.0540576,0.0838704,0.17784,0.0642786,0.1120716,0.1829166,0.0736296,0.0817668,0.177492,0.1238664,0.0704706,0.1437,0,0.024465059,0.1366488,0.024498,0.0777594,0.055647,0.471,0.158
2373,0.2418222,0.0564972,0.0764118,0.323214,0.134013,0.0236,0.2723196,0.1722918,0.1762716,0.258375,0.0536106,0.1091622,0.2237082,0.0727644,0.121863,0.1884606,0.070779,0.091281,0.1732446,0.113907,0.0903678,0.1466628,0.093973554,0.023843637,0.1373532,0.027783,0.0874668,0.0637038,0.349,0.128
2374,0.2654754,0.0525954,0.0889848,0.338883,0.1455096,0.022,0.2581728,0.1668642,0.1813446,0.2628186,0.0571866,0.132942,0.255438,0.0801228,0.1322472,0.1874982,0.0614634,0.0982296,0.1610406,0.1153206,0.1040754,0.1421058,0.08986213,0.023599803,0.1302708,0.0286554,0.0917862,0.066669,0.207,0.118
2375,0.2518182,0.0512454,0.0911466,0.3597612,0.1454334,0.0203,0.2507376,0.1723956,0.1831728,0.2709762,0.0600588,0.141378,0.2530212,0.0862746,0.1336728,0.1851258,0.0505494,0.1026762,0.1537446,0.1256538,0.1073928,0.1356852,0.094087445,0.023796418,0.117462,0.0283164,0.0935154,0.0671964,0.102,0.127
2376,0.2306094,0.053079,0.0885522,0.3733242,0.1439322,0.0181,0.2465742,0.1820016,0.1825956,0.277197,0.0604308,0.1382082,0.2399322,0.0888996,0.1263744,0.188529,0.0421338,0.1075698,0.1456326,0.1442388,0.1041048,0.1282188,0.105329598,0.024603898,0.1015554,0.0276168,0.0905184,0.064698,0.057,0.138
2377,0.2112366,0.0563916,0.0839772,0.373155,0.141015,0.015,0.2442876,0.1892928,0.1783992,0.2783706,0.0586092,0.1260966,0.2241864,0.0894174,0.1200534,0.19839,0.0357672,0.113697,0.1338216,0.1625046,0.0949464,0.1192998,0.120907111,0.026246997,0.08691,0.0267876,0.0847356,0.060438,0.051,0.143
2378,0.1937574,0.0612966,0.0764796,0.3632856,0.1374852,0.012,0.244482,0.1937772,0.170571,0.2752302,0.0545238,0.1065708,0.2046828,0.0883578,0.1161192,0.2135358,0.0304932,0.1207836,0.1234338,0.1749228,0.0817056,0.1110528,0.138697845,0.027241687,0.075936,0.0268104,0.0814926,0.0589284,0.038,0.117
2379,0.1779588,0.0684444,0.0662262,0.3473106,0.136575,0.0092,0.2492274,0.1973544,0.1621536,0.2643528,0.050115,0.0845688,0.181785,0.0865812,0.1120866,0.2273694,0.0272016,0.1293642,0.1170534,0.1858164,0.0686748,0.106515,0.118780868,0.022426036,0.0692442,0.0296352,0.081036,0.06162,0.029,0.069
2380,0.162807,0.0744708,0.0552318,0.332355,0.1379298,0.0053,0.2572782,0.1994514,0.153987,0.245091,0.0460446,0.0633876,0.1594854,0.0859602,0.1069338,0.2389296,0.025728,0.139581,0.1131804,0.2004624,0.0579798,0.105819,0.102675524,0.011407792,0.0664686,0.035118,0.080988,0.0648012,0.021,0.028
2381,0.1395744,0.0775392,0.0526848,0.3099384,0.1350666,0.0028,0.2561106,0.2022864,0.14172,0.2255718,0.0408882,0.0528132,0.1345896,0.0806358,0.1008138,0.2461344,0.0254316,0.1449486,0.1113684,0.2136528,0.053988,0.1049856,0.092602391,0,0.0636654,0.0396738,0.0827856,0.0653478,0.016,0.024
2382,0.115842,0.0815886,0.0491034,0.2951022,0.1317582,0.0043,0.2545938,0.2052348,0.1271034,0.2125116,0.0344886,0.045594,0.1108242,0.0750948,0.0971172,0.2494686,0.0253434,0.1504632,0.1141338,0.2311218,0.05037,0.1047642,0.089895771,0,0.0626514,0.041712,0.0864414,0.0650394,0.007,0.054
2383,0.090708,0.0874458,0.0404688,0.2855604,0.1253028,0.0063,0.2568252,0.209607,0.1034178,0.2032752,0.0268104,0.0386964,0.086034,0.072096,0.0939618,0.2577198,0.0255792,0.1541046,0.1181892,0.2524374,0.0399996,0.1025118,0.093231015,0,0.0632958,0.0383742,0.0876618,0.0639252,0.003,0.052
2384,0.0651162,0.0912648,0.0465288,0.2758782,0.1149924,0.0093,0.2611302,0.2136318,0.0837468,0.1921362,0.0213342,0.0357756,0.0641394,0.071199,0.0897768,0.2731206,0.025446,0.1508496,0.131208,0.2713092,0.0405756,0.1073322,0,0,0.0628662,0.0379704,0.1045692,0.0709842,0.005,0.05
2385,0.0783324,0.0941118,0.0661788,0.2814216,0.1231338,0.0146,0.2693742,0.2213058,0.085716,0.1841262,0.0193194,0.0401634,0.0713544,0.0668742,0.0958056,0.2840118,0.0280344,0.1473762,0.1532028,0.2854824,0.0525768,0.121611,0.092611931,0,0.0620802,0.0420774,0.127518,0.0783402,0.035,0.052
2386,0.1064064,0.103311,0.0898908,0.3012624,0.1512972,0.0173,0.272682,0.2523804,0.0900912,0.1963548,0.0206646,0.045135,0.0832542,0.0675336,0.1016094,0.299805,0.0352482,0.1482042,0.1634034,0.3082866,0.0731706,0.1353492,0.091436693,0,0.0659826,0.0479304,0.1369668,0.079068,0.033,0.045
2387,0.1372218,0.115815,0.097074,0.296928,0.1877706,0.0171,0.2655978,0.2812704,0.0931908,0.2052456,0.0275016,0.0433962,0.0900804,0.0712866,0.1037616,0.3407202,0.0437658,0.1524342,0.1479198,0.3489606,0.084054,0.1390272,0.102807465,0,0.063447,0.0479184,0.1290354,0.0716166,0.022,0.028
2388,0.1643928,0.1218642,0.0960762,0.2819298,0.2102568,0.0153,0.2533182,0.302724,0.092061,0.2094354,0.040716,0.0384504,0.0964452,0.0708966,0.105354,0.3651114,0.053724,0.1521618,0.1212288,0.396216,0.0887652,0.1375836,0.125870035,0.028107054,0.058836,0.0472626,0.1118496,0.0615078,0.013,0.017
2389,0.1724268,0.12531,0.0934422,0.2698242,0.2102868,0.0134,0.2376204,0.3179478,0.0890484,0.2152662,0.0565062,0.0333792,0.0954948,0.0696204,0.1073334,0.3675744,0.0636138,0.1468026,0.0950628,0.4326762,0.089313,0.1325706,0.155436683,0.078724257,0.0551508,0.0502578,0.094464,0.0538194,0.007,0.012
2390,0.1712592,0.1256358,0.0899976,0.2551704,0.1969638,0.0115,0.2181822,0.3301176,0.083586,0.2196618,0.0704472,0.0295176,0.0904242,0.068688,0.1106124,0.3612876,0.0724596,0.1395546,0.0731964,0.462273,0.0873846,0.1256082,0.187756586,0.153391352,0.0519114,0.0549,0.078384,0.0486564,0.004,0.013
2391,0.1632996,0.1177242,0.085734,0.2364876,0.1810032,0.0103,0.1979148,0.3399798,0.076791,0.2183556,0.077244,0.0251034,0.0821364,0.0699216,0.1119318,0.34113,0.0791814,0.1323786,0.0593844,0.4781706,0.0829728,0.1186518,0.152442031,0.127150436,0.049029,0.0593046,0.0666564,0.0467958,0.002,0.015
2392,0.1455348,0.098043,0.0799758,0.20532,0.1610088,0.0106,0.18081,0.3469314,0.0730206,0.2105292,0.0734868,0.0210228,0.0710262,0.073119,0.1085754,0.3002556,0.0783012,0.1262166,0.054318,0.4727976,0.0745578,0.1149048,0.11959199,0.102434196,0.0471228,0.060375,0.0615156,0.049134,0.001,0.02
2393,0.1079844,0.0695982,0.0736662,0.1617,0.1307832,0.0135,0.173088,0.3537744,0.0763776,0.1989552,0.065253,0.0177546,0.0506136,0.0749256,0.0989754,0.2281788,0.0673512,0.1252662,0.0579396,0.4505694,0.0647598,0.1156026,0.095995822,0.079731929,0.048222,0.0596742,0.0635466,0.0560904,0.002,0.041
2394,0.0875484,0.0446964,0.0827598,0.1246452,0.1108404,0.0249,0.1698564,0.3552168,0.0914316,0.1938882,0.0533754,0.0136974,0.0399846,0.0751788,0.0844236,0.1521402,0.0480366,0.1256658,0.0644406,0.407937,0.0744192,0.1141422,0.065534008,0.059725402,0.0535134,0.0677646,0.080562,0.0695796,0.006,0.049
2395,0.090576,0.0387696,0.0974538,0.1054512,0.120564,0.0519,0.1775082,0.3363486,0.1160988,0.2124966,0.048447,0.0117564,0.0407088,0.0744798,0.0738468,0.1084308,0.0317556,0.1305762,0.0759768,0.3570918,0.0876786,0.1347018,0,0.043441112,0.0641016,0.0757146,0.0977088,0.081546,0.026,0.039
2396,0.0901962,0.0551058,0.1091964,0.11061,0.1349928,0.0914,0.1873992,0.3271842,0.1362108,0.251517,0.0456876,0.0106062,0.0404688,0.0799824,0.0676722,0.0930618,0.0250362,0.1398054,0.0834924,0.3297156,0.0959778,0.1553766,0,0.032478883,0.085803,0.0755508,0.098799,0.0798534,0.076,0.024
2397,0.088395,0.09477,0.116091,0.1286202,0.1450044,0.1341,0.1957932,0.3356898,0.1465542,0.294525,0.0446364,0.009,0.0422028,0.0912204,0.0620988,0.1015164,0.028371,0.149838,0.0821214,0.3322374,0.101178,0.160716,0,0.03579577,0.1151724,0.0698604,0.0871722,0.0683814,0.146,0.012
2398,0.089124,0.1495716,0.117885,0.1576824,0.1484358,0.1698,0.2011092,0.3391626,0.1491204,0.3312966,0.045699,0.0074898,0.048141,0.0998376,0.0594108,0.14085,0.0412488,0.1587816,0.0760428,0.346392,0.105009,0.1581996,0,0.040487278,0.1356606,0.0632406,0.0724554,0.0537222,0.193,0.005
2399,0.0907158,0.1922676,0.1078236,0.2062374,0.1457112,0.192,0.1987152,0.3307188,0.1414578,0.355695,0.0485718,0.0060486,0.0552054,0.1056444,0.0555588,0.197709,0.0528852,0.1653126,0.0677622,0.3648102,0.1065996,0.151374,0,0.04693649,0.14442,0.0555204,0.0608112,0.0420174,0.212,0.002
2400,0.0931872,0.2191254,0.0945762,0.2511114,0.1388964,0.1998,0.1919508,0.3166596,0.131811,0.3688434,0.0538692,0.0054162,0.06171,0.112476,0.0523506,0.2625924,0.0582726,0.1700328,0.0590784,0.384105,0.1088802,0.142173,0,0.055370933,0.144486,0.0485052,0.0492144,0.0327372,0.219,0.001
2401,0.094548,0.2361624,0.0822846,0.2851392,0.1317954,0.1993,0.1820484,0.3036564,0.1250844,0.3733128,0.0602604,0.0062718,0.0657876,0.1217178,0.050541,0.3247134,0.0620238,0.1730172,0.051966,0.3968418,0.1104144,0.1318632,0,0.065847707,0.1415598,0.0442638,0.0391062,0.0265074,0.212,0.001
2402,0.0960804,0.24873,0.067959,0.311142,0.1253022,0.1979,0.1712076,0.2958276,0.1235988,0.3732708,0.065379,0.0080676,0.0665628,0.1321566,0.0505392,0.3735816,0.0681732,0.1753464,0.047133,0.403035,0.1103178,0.1239876,0,0.078292269,0.1388112,0.0436062,0.0328998,0.0251256,0.202,0.001
2403,0.1024278,0.2583666,0.056646,0.3297132,0.1209078,0.2008,0.1585236,0.2920158,0.1272126,0.36894,0.0690468,0.0100386,0.0685974,0.141435,0.0510006,0.4039734,0.077937,0.1768818,0.0449304,0.4048428,0.1087236,0.1208304,0,0.060219082,0.1359318,0.045957,0.0313128,0.0279144,0.197,0.003
2404,0.1100388,0.2650692,0.0510006,0.3413664,0.123093,0.2034,0.1456524,0.287097,0.1345452,0.363021,0.073062,0.0116862,0.0728724,0.1477536,0.05133,0.4229628,0.090885,0.178287,0.0457728,0.4010928,0.1057752,0.1213824,0,0.048535571,0.1326054,0.0497526,0.0318858,0.031428,0.209,0.017
2405,0.1128222,0.2695188,0.0514284,0.3354288,0.1283508,0.2036,0.1328556,0.284742,0.1396284,0.350247,0.0700104,0.01362,0.0739512,0.1462524,0.05016,0.4299642,0.1063086,0.1765776,0.0512256,0.405597,0.1004364,0.1238154,0,0.043725524,0.1261986,0.054468,0.0338916,0.0358626,0.238,0.037
2406,0.1208292,0.274305,0.053808,0.3268608,0.1410978,0.1629,0.1238346,0.284391,0.137085,0.340227,0.063588,0.016062,0.079962,0.1427652,0.0473238,0.4353666,0.1164882,0.1757814,0.0607368,0.4138146,0.0944526,0.1248342,0,0.046062523,0.11946,0.0558702,0.03486,0.0390414,0.194,0.057
2407,0.1296666,0.2834556,0.0499296,0.3180222,0.1552878,0.0884,0.1247022,0.2823594,0.1096296,0.3277656,0.0522222,0.0165282,0.0888798,0.1382358,0.041301,0.440868,0.1218564,0.1737582,0.0659592,0.4154196,0.081384,0.1208862,0,0.055166192,0.1140252,0.0506664,0.0310488,0.037317,0.059,0.081
2408,0.1190964,0.2871276,0.0501702,0.3064608,0.1587618,0.0681,0.1304532,0.276888,0.0751968,0.3132072,0.0472014,0.014454,0.0850866,0.1329666,0.0329988,0.4519518,0.1222308,0.1684728,0.065565,0.4167318,0.0878826,0.1239504,0,0.064964283,0.1067742,0.0514956,0.030642,0.039285,0.01,0.073
2409,0.1445568,0.2862024,0.0532038,0.2880168,0.1677108,0.1021,0.1391538,0.277242,0.062085,0.295611,0.0475896,0.0198822,0.1214916,0.124764,0.026349,0.4463544,0.1231206,0.1635678,0.0739182,0.418833,0.0897402,0.136077,0,0.099312841,0.1020258,0.0568554,0.0312246,0.0415944,0.003,0.067
2410,0.2149602,0.2961672,0.0515712,0.2746884,0.198567,0.1627,0.1508664,0.304236,0.0555846,0.2877066,0.0436344,0.0269418,0.1967064,0.1180422,0.0226632,0.4635564,0.125076,0.160944,0.0847866,0.441162,0.079737,0.1529682,0,0.139950957,0.1042362,0.061035,0.0299904,0.0394074,0.001,0.06
2411,0.2870844,0.3055776,0.0458628,0.2598042,0.2441154,0.2076,0.15876,0.3363066,0.0507426,0.2825976,0.03555,0.0330744,0.2518902,0.1145046,0.0217752,0.4864722,0.1245636,0.1592904,0.0924588,0.4503312,0.059394,0.1656618,0.091866067,0.187355083,0.1102296,0.0617028,0.0289968,0.0319626,0,0.054
2412,0.33444,0.305856,0.038586,0.2516424,0.2756178,0.2526,0.1623792,0.3672594,0.0484902,0.2813928,0.0273792,0.0392496,0.2792526,0.110631,0.0237828,0.4934928,0.1257198,0.1518834,0.0985134,0.4539624,0.0446628,0.1698936,0.109696497,0.238665985,0.114966,0.0620106,0.029376,0.025029,0,0.056
2413,0.3591906,0.2873796,0.030876,0.2498358,0.298965,0.2957,0.1623648,0.396162,0.0475854,0.2752266,0.0212808,0.0428838,0.2909652,0.1065906,0.028296,0.4827054,0.121803,0.1406664,0.105021,0.4464852,0.0370992,0.1687782,0.170710187,0.291936995,0.1179834,0.0614316,0.0268476,0.0191076,0,0.059
2414,0.3659016,0.2501496,0.0234318,0.2489784,0.3101754,0.3198,0.1591566,0.420255,0.0473538,0.2669034,0.0169134,0.0450054,0.291024,0.1007772,0.034404,0.4534128,0.1119648,0.1298442,0.1108308,0.4254684,0.0314058,0.1661724,0.238307734,0.345707709,0.118806,0.0595866,0.022539,0.0146154,0,0.059
2415,0.3611574,0.2191698,0.017235,0.2599596,0.3009612,0.3316,0.154995,0.4374678,0.047454,0.2602962,0.0138054,0.0461166,0.283908,0.0949962,0.038748,0.4050528,0.1018968,0.1210716,0.1157376,0.4040778,0.026805,0.163308,0.195271785,0.292419579,0.120288,0.0563736,0.0198168,0.0124332,0.003,0.063
2416,0.3454008,0.1836426,0.0126702,0.2800458,0.2707944,0.3225,0.1522194,0.444801,0.0494028,0.2389584,0.012231,0.045273,0.2740998,0.0887994,0.0386538,0.3754446,0.0945816,0.1147452,0.1185078,0.3876594,0.0208512,0.1597926,0.152626651,0.240013539,0.1206288,0.0544866,0.0217902,0.0132198,0.011,0.102
2417,0.2852694,0.1277568,0.0093558,0.2612736,0.2306442,0.3028,0.1572918,0.4392294,0.0563436,0.2074548,0.012138,0.0431928,0.2284662,0.0786498,0.0333054,0.2907072,0.0843228,0.1113558,0.1284852,0.3772824,0.0145062,0.1553394,0.11453253,0.189956259,0.1157478,0.0600504,0.0269166,0.0168396,0.054,0.196
2418,0.2680332,0.083649,0.0107124,0.2366268,0.2164068,0.3144,0.1576332,0.4211436,0.0703128,0.1883802,0.0163206,0.0428952,0.2278464,0.065436,0.0282222,0.1884324,0.0713364,0.1084656,0.1505472,0.3604386,0.0133548,0.1558782,0.091934993,0.14402926,0.1099698,0.0684234,0.0416262,0.0258954,0.113,0.318
2419,0.2876142,0.0639498,0.016113,0.2426658,0.2185146,0.3249,0.1532712,0.379704,0.0912606,0.1869282,0.021201,0.049737,0.2665278,0.052395,0.0293268,0.1473822,0.0620904,0.1121766,0.1703202,0.3308958,0.0196392,0.1684578,0.067333304,0.104544404,0.1080144,0.0752814,0.0667596,0.0399204,0.158,0.4
2420,0.3048402,0.0558804,0.0245034,0.2566536,0.2092194,0.3288,0.1493124,0.3422454,0.105981,0.1932978,0.0238242,0.0583152,0.3023544,0.04383,0.0353034,0.1319052,0.0560958,0.123624,0.177369,0.2832318,0.0317826,0.1744326,0,0.074679652,0.1105038,0.0778986,0.0882828,0.0509328,0.178,0.41
2421,0.303057,0.0513054,0.0354936,0.2741076,0.1919592,0.2903,0.1450716,0.3332184,0.110772,0.199773,0.0255402,0.0700788,0.317727,0.0391134,0.0445812,0.121161,0.0504174,0.1327734,0.1696062,0.2711136,0.0518382,0.1681158,0,0.065220924,0.1132056,0.07755,0.1003032,0.05562,0.165,0.4
2422,0.2848812,0.049929,0.0462468,0.2986074,0.1822782,0.2894,0.1423008,0.3228822,0.1085802,0.208905,0.0266856,0.0859098,0.311715,0.0373686,0.0566442,0.116211,0.0441198,0.1366236,0.153402,0.2690544,0.0745038,0.1565574,0.090708957,0.057825722,0.1135806,0.0754224,0.1043772,0.055419,0.138,0.38
