Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR
513,0.175716,0.038196,0.3823576,0.1699128,0.0482528,0.113333333,0.3669232,0.518432,0.3254664,0.1546112,0.2564392,0.0449672,0.2110024,0.0377408,0.4511616,0.017424,0.0893696,0.2166304,0.2808992,0.64734,0.3026992,0.2656056,0,0.257175921,0.2514544,0.2073136,0.2016152,0.0397,0.430362085,0.320549
514,0.1452728,0.045724,0.3693536,0.1408312,0.039964,0.128933333,0.3534112,0.5387088,0.3256656,0.158844,0.2831224,0.0541688,0.1854144,0.0399032,0.4620512,0.0127264,0.0913032,0.2197088,0.2588688,0.6581512,0.2869128,0.2540376,0,0.262311997,0.2500272,0.2099,0.18316,0.035784,0.447069424,0.353903
515,0.1243288,0.0498192,0.39986,0.1139216,0.0317128,0.137333333,0.3390976,0.5495832,0.3173384,0.157816,0.3288464,0.0593488,0.1724072,0.0418408,0.4646408,0.007064,0.0821608,0.2183256,0.239616,0.6623312,0.2978024,0.232088,0.097022524,0.267784512,0.2418472,0.2100632,0.1497464,0.0274272,0.465192692,0.411058
516,0.1200816,0.0556544,0.4326032,0.106388,0.0281912,0.139333333,0.3218624,0.5590232,0.3088216,0.162688,0.366108,0.060208,0.1752736,0.0422992,0.46094,0.0047568,0.0705264,0.21284,0.2214544,0.6526344,0.3184032,0.2136712,0.093019936,0.273593191,0.23118,0.2170264,0.1231272,0.021628,0.484682707,0.457635
517,0.1270008,0.064896,0.4456288,0.0973272,0.0303128,0.139733333,0.3016872,0.5651024,0.3022904,0.1689912,0.3896656,0.059824,0.1822344,0.0439616,0.46226,0.0045944,0.0621984,0.2043896,0.2048728,0.6405,0.3246144,0.20804,0.097627142,0.279735077,0.225884,0.2284016,0.1031408,0.0191376,0.505536161,0.487082
518,0.1331456,0.0743944,0.4386432,0.086428,0.034812,0.1348,0.2841576,0.5626648,0.31028,0.1718064,0.4007184,0.0594416,0.1826024,0.0468056,0.4619272,0.0053552,0.0565992,0.193532,0.1918592,0.635724,0.3107464,0.2088864,0.133410442,0.286204935,0.2240968,0.2393224,0.0897216,0.0187344,0.527646119,0.500898
519,0.1335472,0.0809776,0.4112544,0.07396,0.0376488,0.156533333,0.269864,0.5443016,0.3291552,0.1709544,0.3919744,0.0588152,0.1754952,0.0494816,0.4505936,0.00674,0.0525072,0.1830912,0.1802816,0.6313096,0.296464,0.2169232,0.094905695,0.270090577,0.2209664,0.251588,0.0864704,0.020188,0.494600432,0.489968
520,0.1309432,0.0854736,0.408964,0.0589936,0.0388144,0.203333333,0.2587008,0.5167824,0.3587256,0.1676528,0.3711216,0.0591144,0.163352,0.0506888,0.4239256,0.0082136,0.0503984,0.1756512,0.1716256,0.6375168,0.3137336,0.232188,0,0.254055232,0.2171376,0.2635288,0.0916744,0.0231536,0.462343713,0.463902
521,0.1453304,0.0940328,0.4020144,0.0448624,0.0455576,0.213066667,0.2472816,0.4993184,0.3811392,0.1641872,0.3465552,0.0557408,0.1660256,0.0491272,0.3862488,0.0100704,0.0538928,0.1708608,0.1650832,0.6487376,0.322008,0.2430592,0,0.238144483,0.2135936,0.2656856,0.0979216,0.0264432,0.4316109,0.433194
522,0.1580552,0.1093184,0.3856528,0.0344888,0.052424,0.204933333,0.2408176,0.4943,0.4021128,0.1616632,0.3321576,0.04994,0.1646496,0.0460968,0.3503528,0.014084,0.0608392,0.167228,0.1632,0.6690864,0.3183176,0.2448008,0,0.222408101,0.2111072,0.252908,0.1041952,0.02952,0.403496752,0.415197
523,0.1606904,0.1224944,0.366536,0.0311904,0.0558432,0.18,0.2320816,0.4994832,0.412504,0.1559672,0.3323176,0.0458288,0.1534216,0.0414632,0.3190696,0.0184936,0.0671768,0.1631136,0.1610776,0.694452,0.3111552,0.238576,0,0.206900845,0.2045208,0.2372416,0.1036848,0.0304408,0.378537383,0.415397
524,0.155796,0.1291056,0.3460424,0.0327088,0.0555752,0.160666667,0.2174336,0.4971336,0.4112248,0.1447296,0.3386552,0.043144,0.140404,0.037636,0.288136,0.0224312,0.0726448,0.1587744,0.1563816,0.7126968,0.298704,0.2270504,0,0.191683457,0.194072,0.2225776,0.0948904,0.0289152,0.356884142,0.423319
525,0.1465072,0.1323864,0.3278392,0.0353712,0.0531296,0.147466667,0.198628,0.4865488,0.388408,0.1315248,0.3413928,0.040724,0.1296264,0.036792,0.257536,0.0264288,0.0780792,0.1541792,0.1499256,0.7222888,0.2813536,0.2128016,0,0.178180481,0.1828392,0.2083632,0.0835216,0.028064,0.361915479,0.426741
526,0.1348552,0.1345576,0.3144904,0.038128,0.0492376,0.1404,0.1782696,0.4773296,0.3569512,0.1195256,0.3386232,0.0389544,0.1216112,0.0387856,0.2317928,0.0309056,0.0830824,0.1501912,0.140864,0.7268512,0.2635024,0.1979528,0,0.164998548,0.1724648,0.1943696,0.073972,0.029396,0.371899655,0.423279
527,0.1215336,0.1338832,0.3012576,0.0420336,0.0435984,0.151866667,0.162332,0.4832592,0.3157976,0.1084464,0.3409344,0.0434984,0.115116,0.0443192,0.2195752,0.0335536,0.0870128,0.1493992,0.1362584,0.7231072,0.247204,0.1842288,0,0.152173892,0.174332,0.1773952,0.0676496,0.0306568,0.386393884,0.426168
528,0.1125888,0.1316904,0.2736048,0.0475216,0.0380088,0.155733333,0.1440384,0.5000784,0.2814944,0.1003368,0.3429416,0.0496736,0.1137416,0.0513416,0.2204368,0.0352848,0.08964,0.150332,0.129804,0.7075688,0.219356,0.1735552,0,0.139746185,0.1795096,0.1655648,0.0599128,0.0312416,0.404798362,0.428677
529,0.1067816,0.129816,0.2323,0.0524376,0.0328296,0.1512,0.123928,0.522636,0.25556,0.0958216,0.341344,0.0536032,0.1129168,0.0576176,0.2230432,0.0392376,0.089656,0.152476,0.122408,0.6833752,0.1775864,0.1646168,0,0.127759172,0.1828608,0.1581872,0.0550624,0.0334304,0.423201365,0.42668
530,0.101616,0.1277456,0.1903272,0.0555344,0.0285592,0.143866667,0.1069536,0.5445552,0.243708,0.0953272,0.3417784,0.0545784,0.110184,0.0623144,0.227736,0.0432216,0.0882296,0.1551032,0.1157608,0.6486752,0.1358792,0.1583576,0,0.116261448,0.1832608,0.1544344,0.0538032,0.0364184,0.44288008,0.427223
531,0.0988584,0.1233464,0.1588024,0.0566328,0.0264568,0.131466667,0.094012,0.5616528,0.2452888,0.0965248,0.3479552,0.0545144,0.1085936,0.0668216,0.2376872,0.045124,0.0874584,0.1577504,0.1077648,0.6008144,0.1070312,0.1548824,0,0.098107736,0.179136,0.150132,0.0531152,0.038836,0.429160863,0.434944
532,0.099364,0.1158376,0.135004,0.0543472,0.0276216,0.1188,0.0846616,0.5760656,0.2531584,0.0975288,0.356788,0.0547232,0.1073312,0.0727848,0.2474568,0.04382,0.0873608,0.1601608,0.098888,0.5380832,0.0880432,0.1528944,0,0.081569882,0.1710072,0.1432808,0.0537376,0.0445584,0.416860435,0.445985
533,0.0974832,0.1086016,0.11712,0.0529016,0.0290432,0.1148,0.0810672,0.58444,0.257712,0.0956376,0.3518656,0.056104,0.1006512,0.079496,0.246364,0.0410944,0.086064,0.1615304,0.0959664,0.4806208,0.076904,0.1551584,0,0.066993885,0.1564256,0.135124,0.0561696,0.0496736,0.406474877,0.439832
534,0.0888096,0.1039264,0.1080128,0.0566816,0.0284808,0.112266667,0.0846656,0.5899984,0.2601808,0.0939424,0.3407992,0.0582424,0.0881944,0.0892032,0.2425696,0.038748,0.08804,0.1631856,0.0961864,0.4552712,0.0739208,0.1587968,0,0.046942822,0.14234,0.1248624,0.0583504,0.0513976,0.397442353,0.425999
535,0.0760592,0.098444,0.1056024,0.063372,0.0261616,0.110133333,0.0912752,0.5908944,0.271732,0.091808,0.3317208,0.0583808,0.0745536,0.1058208,0.2413624,0.0375304,0.0909816,0.1654856,0.0928584,0.446044,0.07768,0.1621944,0,0.035455161,0.1325568,0.1121784,0.0611264,0.0535752,0.391059851,0.414651
536,0.0628304,0.0926952,0.102076,0.0684728,0.0226752,0.106133333,0.0984368,0.5831168,0.282252,0.0891856,0.3224808,0.053924,0.0619032,0.1270576,0.245356,0.0374624,0.0928216,0.1681392,0.0876664,0.425628,0.082148,0.163416,0,0.026817088,0.1278328,0.0965384,0.0622528,0.0552296,0.386265237,0.403101
537,0.0483344,0.089156,0.0976808,0.0710728,0.0183792,0.0976,0.1039672,0.568836,0.2954128,0.0860304,0.3126296,0.0446464,0.0479224,0.1463072,0.2501192,0.0387352,0.0927648,0.170388,0.0817376,0.3786496,0.0820104,0.1636288,0.121682501,0.025394988,0.1293864,0.0789744,0.0587936,0.0543072,0.389510474,0.390787
538,0.0301472,0.0827416,0.1115584,0.066488,0.0129592,0.1008,0.1055984,0.5469528,0.3020184,0.078524,0.3250096,0.0363808,0.032524,0.1619424,0.2653976,0.036068,0.0883104,0.1712032,0.0715504,0.3186544,0.0984992,0.1596136,0.133315918,0.02416424,0.1351288,0.0614144,0.0500008,0.0515888,0.392380528,0.406262
539,0.0151392,0.0632096,0.1424296,0.0447136,0.0074824,0.092933333,0.096024,0.5302592,0.3193544,0.0645672,0.3156408,0.037304,0.0207344,0.1715336,0.3037176,0.02142,0.0725608,0.1696296,0.0552136,0.236444,0.134608,0.1466424,0.174767935,0.023135879,0.1314688,0.0504296,0.0371696,0.0473184,0.396740787,0.394551
540,0.0091664,0.0473352,0.1843984,0.0366272,0.004772,0.0792,0.0842744,0.5376128,0.3276192,0.056832,0.296208,0.0468408,0.0147224,0.1740312,0.3274896,0.0151008,0.0593072,0.1646416,0.043716,0.2215168,0.1840328,0.1313712,0.224060751,0.022320044,0.1215664,0.0476888,0.027952,0.0436416,0.402215549,0.37026
541,0.007392,0.0365552,0.2222088,0.0460848,0.0035712,0.066266667,0.0729568,0.5499416,0.3431136,0.0567296,0.2607152,0.061252,0.0111928,0.1735008,0.3323712,0.014384,0.0516344,0.159008,0.0389032,0.2635016,0.2306144,0.1279224,0.27367674,0.021725309,0.1121488,0.0504296,0.0243792,0.040964,0.409193015,0.325894
542,0.0067112,0.0314048,0.245832,0.0587264,0.0034096,0.056533333,0.0641232,0.5592376,0.3567424,0.0607064,0.2126664,0.0814848,0.0084672,0.1678456,0.3327168,0.0191984,0.04868,0.1528016,0.0381952,0.3212848,0.2573424,0.1326192,0.321681789,0.021358009,0.1069736,0.0600512,0.0238512,0.039168,0.417259264,0.265833
543,0.0068344,0.031164,0.2410864,0.068288,0.0037504,0.065466667,0.0589448,0.5547264,0.382312,0.0649184,0.1593152,0.1090096,0.0073288,0.1622136,0.334884,0.025832,0.0503792,0.146728,0.0400152,0.3719232,0.25328,0.1471208,0.319804837,0,0.10462,0.0789664,0.025784,0.0379952,0.342404853,0.199144
544,0.0096104,0.0351144,0.2406968,0.075952,0.0050832,0.0804,0.0577184,0.5345528,0.403676,0.0661256,0.110108,0.1353872,0.0105392,0.1632664,0.337188,0.0310648,0.0569232,0.1404816,0.0440432,0.4058232,0.258536,0.16702,0.323677695,0,0.106784,0.1051152,0.027904,0.037348,0.276470609,0.137635
545,0.0158112,0.0478768,0.259,0.0770912,0.0093152,0.0812,0.0622096,0.4965536,0.42334,0.0667952,0.0938072,0.1591152,0.0185728,0.1754712,0.3362712,0.0345168,0.0704296,0.1354248,0.0469312,0.4461128,0.2793288,0.1853648,0.333106984,0,0.1208104,0.1206848,0.0279584,0.0348976,0.220743892,0.117259
546,0.0223432,0.0663264,0.2755576,0.0801288,0.0135248,0.066133333,0.0673832,0.4579888,0.4431832,0.07402,0.0892288,0.1743128,0.0274856,0.1890168,0.3499864,0.038504,0.086636,0.1287704,0.0461232,0.4865864,0.295656,0.1939216,0.347651312,0,0.13876,0.129812,0.0257432,0.0324304,0.17585364,0.111536
547,0.0252776,0.0849816,0.2845592,0.0744224,0.0153392,0.04,0.0704336,0.4568376,0.4689704,0.0821984,0.09026,0.1826944,0.031932,0.1905752,0.3694944,0.0388104,0.0987272,0.1199704,0.0427936,0.5246872,0.3015536,0.199664,0.366681511,0,0.1517304,0.138548,0.0219872,0.0306552,0.141870447,0.112825
548,0.0239088,0.099444,0.280544,0.064932,0.0155592,0.014666667,0.0718528,0.4682632,0.4940392,0.090192,0.0946696,0.1896336,0.0289632,0.1786744,0.3875504,0.0377272,0.1045896,0.1105856,0.0381784,0.545992,0.2982472,0.2010864,0.38945778,0,0.1573672,0.1505152,0.0186864,0.0307944,0.118174897,0.118337
549,0.0209744,0.1091632,0.2646184,0.0570992,0.0151576,0.0068,0.0721144,0.4842304,0.5174824,0.097904,0.1008096,0.200684,0.0221696,0.1585184,0.4007776,0.037864,0.1064544,0.1016048,0.0327192,0.5568744,0.2866528,0.2017872,0.385964579,0,0.1589552,0.1574632,0.0172216,0.0324568,0.116878506,0.126012
550,0.018968,0.1130112,0.2393584,0.0536544,0.0146896,0.011733333,0.0712008,0.5077432,0.5319152,0.1023728,0.1142104,0.2204056,0.0173288,0.1310544,0.4061104,0.039168,0.1055488,0.0933976,0.0274136,0.5649096,0.2643872,0.1991856,0.38335633,0,0.1574736,0.1579144,0.0165704,0.0336616,0.119779814,0.142763
551,0.0179632,0.1111192,0.2074704,0.0564096,0.0141024,0.022266667,0.0638096,0.53704,0.5387488,0.1011392,0.1207608,0.25118,0.0145896,0.10548,0.4262312,0.038888,0.1060048,0.0853712,0.0258888,0.5782552,0.2376984,0.1982712,0.381649125,0,0.1566256,0.1511168,0.016736,0.035764,0.125254422,0.150951
552,0.0186496,0.1070392,0.1654816,0.0581992,0.0128288,0.0364,0.0545816,0.5680968,0.5325984,0.0946808,0.1309384,0.2764816,0.014176,0.0913168,0.4432856,0.0394544,0.1061112,0.0804016,0.025356,0.593748,0.2002488,0.1961816,0.380851824,0,0.152292,0.1437192,0.0176392,0.0392384,0.133773794,0.163673
553,0.02312,0.1039568,0.118136,0.0553376,0.0117224,0.0536,0.0484008,0.591396,0.51986,0.0863552,0.148984,0.2935168,0.019364,0.0869256,0.4470224,0.0410976,0.1016024,0.078436,0.0228488,0.6063096,0.1541952,0.198632,0.380966277,0,0.1436936,0.1386416,0.0195432,0.0443368,0.144707943,0.18623
554,0.0313376,0.1043552,0.080108,0.0539248,0.0116904,0.074266667,0.0453928,0.610524,0.49468,0.0791096,0.173656,0.3092792,0.0313824,0.086868,0.4451232,0.0439656,0.0959256,0.0784064,0.019184,0.61568,0.1127784,0.197776,0.381987702,0,0.135672,0.1314,0.0227448,0.0494904,0.15780058,0.21707
555,0.041868,0.1086048,0.0576864,0.0557144,0.0128256,0.093066667,0.0450664,0.6205352,0.4617912,0.0748456,0.1972456,0.3197656,0.0495648,0.0897344,0.4422088,0.0481744,0.0916896,0.0785688,0.015768,0.6168888,0.0835472,0.1988152,0.335682182,0,0.1309896,0.1288312,0.0270144,0.0553528,0.177288057,0.246557
556,0.054032,0.1143744,0.049412,0.0614128,0.0145104,0.105466667,0.0467688,0.626404,0.4161624,0.0743784,0.215004,0.319664,0.073216,0.0903968,0.44144,0.054332,0.0899656,0.0786984,0.0145448,0.6069552,0.068172,0.1974176,0.29181956,0,0.1285144,0.1365472,0.0329152,0.0638152,0.204298998,0.268755
557,0.064916,0.1172344,0.0560584,0.0636368,0.0155728,0.116266667,0.0552336,0.6238176,0.3615552,0.0750968,0.2502584,0.29692,0.1044184,0.0880784,0.4360976,0.0641624,0.090272,0.0750976,0.0159048,0.5816008,0.0662128,0.1949904,0.252502181,0.019795802,0.1174064,0.152788,0.0351552,0.071672,0.238822763,0.312823
558,0.077936,0.1209368,0.0693216,0.066788,0.0175768,0.132266667,0.0678456,0.6207832,0.2988464,0.0788936,0.2950928,0.27368,0.1427856,0.0917192,0.4314512,0.0770376,0.0943896,0.0697128,0.0197224,0.5512496,0.0689248,0.190344,0.22043975,0.021385217,0.1068224,0.1694328,0.0361024,0.0798856,0.282151537,0.368866
559,0.0926608,0.1287872,0.0804408,0.0733072,0.020484,0.1512,0.078124,0.6163768,0.2515616,0.0857192,0.345936,0.254372,0.178648,0.1012576,0.4259064,0.0888392,0.1008192,0.0657192,0.0244552,0.5159712,0.0683352,0.1875456,0.198679386,0.021016181,0.1044648,0.1866048,0.0360952,0.0854768,0.332234192,0.43242
560,0.1060128,0.137484,0.0842352,0.0798352,0.0228944,0.169066667,0.083784,0.610016,0.2167176,0.09346,0.3987952,0.242144,0.2067032,0.1050592,0.4235888,0.0978648,0.104304,0.0632216,0.0277472,0.4579752,0.0609128,0.1819584,0.189664441,0.021581799,0.1119624,0.2064872,0.034648,0.0891752,0.38915983,0.498494
561,0.1150912,0.144372,0.0694288,0.0862568,0.0245056,0.210533333,0.0841568,0.600116,0.1981728,0.1010032,0.4504888,0.2368896,0.2207144,0.1033168,0.4215208,0.1043784,0.1015408,0.0621664,0.0289088,0.3808792,0.0434448,0.1761104,0.176758779,0.023445063,0.124688,0.2267984,0.0333136,0.093744,0.456090227,0.563111
562,0.111272,0.1420432,0.0643224,0.0856088,0.0204448,0.248533333,0.0777248,0.5843312,0.1860584,0.1028192,0.504792,0.23978,0.2251352,0.111336,0.4212184,0.0971944,0.0898736,0.0625064,0.0279656,0.2964232,0.0339504,0.1614624,0.165655368,0.027337662,0.1318176,0.233492,0.033096,0.099036,0.524738347,0.63099
563,0.0955464,0.1211192,0.0712352,0.0848008,0.012976,0.239466667,0.0644848,0.5737376,0.1893656,0.0948624,0.5402216,0.2443304,0.2258072,0.1399152,0.4167528,0.0750792,0.0686648,0.0645056,0.0247176,0.2285752,0.0404528,0.1406952,0.156605828,0.033507598,0.1261496,0.2375024,0.0322552,0.1042504,0.584273667,0.675277
564,0.0915232,0.104736,0.0791976,0.09612,0.013512,0.218666667,0.051468,0.571556,0.1958656,0.0956728,0.5547576,0.24714,0.2388392,0.1568728,0.4115976,0.0665568,0.0534312,0.0678096,0.0239888,0.1895752,0.0623496,0.1212248,0.149769618,0.041944577,0.1116064,0.2360064,0.032016,0.1065784,0.636135573,0.693447
565,0.1073344,0.1000408,0.1013472,0.1127368,0.0208776,0.192933333,0.0423032,0.5681296,0.2010336,0.106912,0.556692,0.2484528,0.2670264,0.165444,0.4039392,0.0835968,0.0464632,0.0721552,0.0267792,0.150996,0.0941056,0.11264,0.145161982,0.052496928,0.0999136,0.236332,0.0344576,0.1107352,0.680560591,0.695865
566,0.1396224,0.0974648,0.1433176,0.1335968,0.0323424,0.157333333,0.0373816,0.5603136,0.1995896,0.120828,0.542204,0.250344,0.3107344,0.1814696,0.3897544,0.10314,0.0438968,0.0773096,0.0312496,0.1293272,0.1427184,0.1139728,0.142631878,0.064961041,0.0932616,0.2354912,0.038164,0.1146944,0.721108585,0.677755
567,0.1814576,0.0886288,0.2054024,0.1571528,0.0465904,0.134133333,0.035424,0.5456504,0.1970712,0.134116,0.5157672,0.2565448,0.3600336,0.202208,0.3715416,0.1175824,0.0397704,0.0834888,0.0376408,0.1169872,0.2290736,0.1258832,0.143773539,0.081480049,0.0913464,0.2340712,0.043764,0.117108,0.692322589,0.644709
568,0.2352688,0.0786512,0.2707576,0.1723576,0.0605152,0.1456,0.0359504,0.5207472,0.192408,0.1467928,0.487636,0.2644936,0.4129104,0.2297744,0.351964,0.1330456,0.0360472,0.0914728,0.0475904,0.0977848,0.3341832,0.1444328,0.14612867,0.094273686,0.095,0.2303888,0.0491352,0.1176824,0.665922179,0.609545
569,0.326536,0.0729232,0.3200976,0.1688672,0.0820856,0.148666667,0.0375888,0.4734144,0.1754144,0.150792,0.4673528,0.2653424,0.4750576,0.2563352,0.3443288,0.1459048,0.0357208,0.1005168,0.0591664,0.0919368,0.3935264,0.1528216,0.149389819,0.111403989,0.1069408,0.2088304,0.0526728,0.1161752,0.636268501,0.584191
570,0.4102368,0.0784776,0.3502592,0.18054,0.1085384,0.147466667,0.0363712,0.4099928,0.1573368,0.1652952,0.4523632,0.2601632,0.5208496,0.2819016,0.3447944,0.1622272,0.0387016,0.1096832,0.0687528,0.0985504,0.421408,0.151448,0.154581427,0.132410591,0.1268288,0.1784752,0.0540688,0.1138344,0.59918086,0.565454
571,0.4568896,0.08734,0.3673976,0.1803688,0.1275312,0.142933333,0.0334144,0.3802952,0.1449032,0.1828912,0.4413752,0.2565368,0.5391488,0.3086664,0.3456984,0.1714352,0.040532,0.118772,0.0737592,0.11706,0.4433872,0.145396,0.163360139,0.156779944,0.1480184,0.1482392,0.0538496,0.1088272,0.565301671,0.551719
572,0.4848912,0.091464,0.3764208,0.1731736,0.138964,0.134266667,0.0300112,0.3525296,0.1395832,0.1884928,0.4416448,0.2559464,0.5491696,0.3342456,0.3447696,0.1667808,0.0399376,0.1283616,0.0730272,0.1189472,0.458268,0.1363856,0.176980728,0.184010035,0.166696,0.1209856,0.053196,0.1030664,0.539247026,0.552056
573,0.4998696,0.0866432,0.3798808,0.165268,0.1452712,0.120266667,0.0269952,0.3217184,0.1356888,0.1812456,0.4445056,0.2563712,0.5511696,0.3562328,0.340048,0.1521552,0.036132,0.1381816,0.0694128,0.1044272,0.4681696,0.1261792,0.196957917,0.208985744,0.1826544,0.0975776,0.0546424,0.0987192,0.506922077,0.555632
574,0.5078368,0.07294,0.3803384,0.1572128,0.1472712,0.114666667,0.0241424,0.2923688,0.1271112,0.1637384,0.4495528,0.2576952,0.549464,0.3731672,0.3317952,0.1332568,0.0284512,0.147052,0.0671912,0.0895144,0.4755528,0.1167456,0.218353078,0.236054079,0.1964264,0.0794408,0.0591384,0.0961792,0.485349759,0.561941
575,0.4970088,0.0603944,0.370672,0.1508248,0.141524,0.124133333,0.0207216,0.2782752,0.1251544,0.1480408,0.4465824,0.2621552,0.5372184,0.3950016,0.312152,0.1165056,0.023168,0.1576384,0.0663336,0.0736712,0.4762248,0.1079808,0.240674393,0.264930082,0.2109504,0.0666784,0.0603472,0.0910616,0.481819894,0.558228
576,0.4856616,0.0492824,0.3538856,0.149228,0.1332504,0.144133333,0.0164496,0.271008,0.131472,0.1336624,0.4356736,0.2710296,0.5290792,0.4153144,0.2833024,0.097936,0.0196832,0.174032,0.0685608,0.0645896,0.4654792,0.1011856,0.263555735,0.295325859,0.225588,0.0591568,0.0586144,0.0814816,0.495961714,0.544592
577,0.4799176,0.039968,0.3338512,0.1432744,0.1265256,0.169733333,0.0130096,0.2623888,0.1395072,0.1221168,0.4100488,0.2868248,0.531916,0.4276672,0.2541856,0.0750784,0.0175392,0.1924192,0.073184,0.065392,0.449032,0.0981368,0.286727408,0.326956881,0.2358168,0.0555776,0.0562936,0.0704816,0.506528886,0.512561
578,0.4820816,0.03268,0.3105448,0.1347768,0.1238336,0.1872,0.0121312,0.2525632,0.14482,0.116568,0.3698816,0.3113392,0.543272,0.4356224,0.232392,0.0574784,0.0164912,0.2100096,0.077976,0.0779648,0.429492,0.0964304,0.30999073,0.359545795,0.2432184,0.055748,0.051716,0.0578856,0.509538616,0.462352
579,0.487128,0.0279216,0.2880608,0.1289888,0.123848,0.1956,0.0137648,0.2392448,0.147952,0.1148112,0.3190712,0.330676,0.5539656,0.441684,0.2233432,0.0481504,0.0164048,0.2254304,0.0795504,0.101848,0.4046048,0.0944072,0.345470422,0.351839674,0.254044,0.06044,0.043944,0.0456992,0.460928321,0.398839
580,0.4952896,0.0270392,0.2633424,0.1260168,0.128248,0.202933333,0.0181,0.2261248,0.1488376,0.1119344,0.2651264,0.3423016,0.564016,0.451284,0.2218224,0.0420576,0.0182016,0.2377672,0.077704,0.1375776,0.3782856,0.0926904,0.380068185,0.344829997,0.2712256,0.07006,0.0338824,0.0348424,0.412197196,0.331408
581,0.5072128,0.0277368,0.2378288,0.1247752,0.1369872,0.2012,0.0250224,0.2097352,0.1474768,0.1043064,0.2205672,0.3365704,0.5731656,0.460076,0.2271144,0.037248,0.0213656,0.2476136,0.069476,0.1832288,0.3417616,0.093096,0.413657959,0.338543173,0.2843304,0.0747864,0.023484,0.0248136,0.365658036,0.275709
582,0.5245632,0.0256416,0.21534,0.1259408,0.1487688,0.189466667,0.0336504,0.1934024,0.1507776,0.0947448,0.206816,0.327968,0.5845312,0.47346,0.2387192,0.0348224,0.0229232,0.2541256,0.0608296,0.219232,0.3118504,0.0961264,0.446173134,0.333003078,0.2916464,0.0788136,0.0154752,0.0190496,0.319958619,0.25852
583,0.5378168,0.0204136,0.1970056,0.1245136,0.157176,0.1776,0.042696,0.1813352,0.1582976,0.0854592,0.2244904,0.3282616,0.5893992,0.48906,0.2502712,0.032644,0.0223704,0.2584512,0.055092,0.2363336,0.2909056,0.101672,0.477578829,0.328230858,0.2969192,0.0877432,0.0110576,0.0176864,0.271894829,0.280613
584,0.5418712,0.0171176,0.1771968,0.1184128,0.1615432,0.164266667,0.0532272,0.1720888,0.1659424,0.0786568,0.2497672,0.3382672,0.5864576,0.5027592,0.2632248,0.0279744,0.0246328,0.2603488,0.0517664,0.2400144,0.2732096,0.108264,0.507857294,0.324244725,0.3065504,0.1038304,0.01008,0.020056,0.230626474,0.312209
585,0.5269896,0.0196912,0.1684184,0.1065464,0.1574952,0.158,0.0674992,0.1643624,0.1709136,0.0761208,0.2757904,0.3535016,0.569228,0.513324,0.278024,0.0203608,0.0329984,0.2640824,0.0476472,0.236288,0.254628,0.114672,0.51802483,0.346839202,0.3224224,0.1253432,0.0119944,0.026428,0.267534421,0.344738
586,0.48586,0.0282568,0.1726064,0.0859664,0.132428,0.143333333,0.084028,0.1485216,0.1701448,0.0766152,0.3201672,0.373596,0.5434432,0.5192272,0.2954504,0.0128176,0.0442848,0.2727416,0.040236,0.229704,0.2432224,0.1172168,0.528284466,0.374440711,0.3419776,0.1468576,0.0162856,0.037848,0.322997527,0.400209
587,0.4530168,0.0335584,0.1880648,0.0674264,0.1159064,0.131733333,0.097068,0.1359656,0.1637064,0.0811056,0.3803376,0.3810776,0.5134024,0.5025488,0.315244,0.0076936,0.0456264,0.2759824,0.0352856,0.2084928,0.2461712,0.1084824,0.538614803,0.406414347,0.3503856,0.1743504,0.017928,0.0493456,0.392487619,0.475422
588,0.4583536,0.0378832,0.2103904,0.0585408,0.1200696,0.1304,0.1073312,0.1463512,0.1541296,0.0896704,0.4278496,0.3949344,0.504924,0.472188,0.3364296,0.006256,0.0437288,0.28058,0.0343968,0.1891328,0.2587368,0.099996,0.548995547,0.44203934,0.3568688,0.201688,0.0195912,0.0586128,0.471258068,0.534812
589,0.4763312,0.0444792,0.2341888,0.0550592,0.1294136,0.129333333,0.1174104,0.158464,0.1439864,0.0989232,0.4515968,0.4155632,0.5135744,0.4355848,0.3612,0.0070144,0.0443928,0.288892,0.0365872,0.1730008,0.2866232,0.0974096,0.559407483,0.480560697,0.3700256,0.2221296,0.0208408,0.06548,0.543354473,0.564496
590,0.4828728,0.0524112,0.2518896,0.0537032,0.13662,0.126266667,0.1251312,0.1612728,0.13912,0.1066352,0.4641464,0.4351416,0.5160424,0.389584,0.3863312,0.0092688,0.047088,0.2979368,0.0387112,0.168224,0.3216384,0.1006936,0.569832434,0.52122124,0.3858208,0.2398416,0.0202224,0.0675544,0.592636057,0.580183
591,0.4861392,0.0635464,0.2625032,0.0530688,0.1425448,0.130133333,0.134444,0.1594472,0.1417472,0.1139992,0.467936,0.4497344,0.5123824,0.3436616,0.4093896,0.0126648,0.053768,0.3067472,0.040868,0.169592,0.3532232,0.109944,0.570050308,0.465534112,0.404144,0.2584688,0.0202112,0.071212,0.565947679,0.58492
