MinStorageCharge{r in REGION, s in STORAGE, y in YEAR}; ; ; ; ; ; ; ; ; 
Lower bound (fraction) of total storage capacity which always has to be charged.; ; ; ; ; ; ; ; ; 
Unit: Fraction; ; ; ; ; ; ; ; ; 
 ; ; ; ; ; ; ; ; ; 
Region;Storage;2018;2020;2025;2030;2035;2040;2045;2050
