TradeCosts{f in FUEL, r in REGION1, rr in REGION2}; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Costs for trading a fuel from one region to another.; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Unit: M€/PJ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
 ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Fuel;Region;FR;AT;BE;BG;CH;CZ;DE;DK;EE;ES;FI;GR;HR;HU;IE;IT;LT;LU;LV;NONEU_Balkan;NL;PL;PT;RO;SE;SI;SK;UK;TR;NO1;NO2;NO3;NO4;NO5
Biofuel;LV;0;4,318,904,761,738,230;0;0;0;3,954,714,881,895,390;4,149,243,215,397,180;3,802,316,250,485,880;2,077,312,327,616,470;0;3,684,076,084,728,170;0;0;4,145,191,588,251,900;0;0;1,971,389,273,416,950;0;0;0;4,428,344,545,482,710;3,274,710,891,370,570;0;4,265,042,315,160,010;3,595,108,327,984,940;0;3,893,291,831,794,850;0;0;3,860,440,776,289,160;4,036,536,096,587,530;4,050,198,375,699,990;4,478,014,744,479,450;4,132,246,652,694,830
Biofuel;NL;4,348,217,259,885,270;35,991,274,396,724;2,021,434,609,933,220;0;3,277,498,687,172,900;3,477,924,150,428,150;2,591,932,722,062,440;2,980,998,726,540,250;0;4,643,346,954,389,410;0;0;4,126,941,038,884,790;4,148,955,569,442,530;3,819,912,004,719,830;4,173,177,166,491,470;4,298,781,161,281,460;2,350,868,442,101,670;4,428,344,545,482,710;0;0;3,837,837,523,580,620;0;0;4,426,350,817,824,620;3,862,184,837,390,750;4,023,944,839,691,280;32,069,359,155,166;0;3,886,324,620,996,230;3,521,715,494,163,920;4,231,884,962,851,400;5,186,383,726,539,070;3,827,720,016,915,930
Biofuel;NONEU_Balkan;4,989,930,577,167,660;3,338,280,335,757,520;0;2,946,418,607,794,180;3,894,685,725,675,430;3,644,050,100,625,640;414,703,959,476,323;0;0;0;0;3,021,763,265,760,280;2,541,315,788,389,590;2,939,127,944,631,970;0;3,169,449,678,116,880;0;0;0;0;0;3,989,142,411,300,900;0;3,130,793,017,327,630;0;2,997,921,087,807,910;3,319,795,884,506,980;0;0;0;0;0;0;0
Biofuel;PL;519,645,010,724,654;3,262,554,000,597,860;3,988,216,083,959,330;4,127,371,438,295,820;3,931,857,598,594,750;2,689,035,078,210,570;3,269,874,224,830,710;3,490,779,029,681,600;3,637,057,171,282,510;0;4,539,735,801,008,260;4,602,149,409,877,000;3,624,128,607,039,690;3,091,965,002,996,920;0;419,282,849,261,631;2,884,841,011,084,530;3,880,610,250,524,290;3,274,710,891,370,570;3,989,142,411,300,900;3,837,837,523,580,620;0;0;3,607,990,947,723,830;4,224,108,464,493,460;3,492,728,260,095,060;2,661,138,434,228,960;463,027,272,952,501;0;4,101,205,851,792,220;4,056,248,643,237,270;438,120,733,667,767;5,089,510,559,556,170;421,480,656,482,405
Biofuel;PT;311,195,106,731,335;0;0;0;0;0;0;0;0;2,774,493,472,204,490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,835,020,965,110,810;0;0;0;0;0;0
Biofuel;RO;5,450,965,929,802,310;3,681,561,964,978,110;0;2,553,031,887,701,700;4,357,219,428,551,620;3,666,955,659,307,660;4,264,120,540,140,320;4,668,265,580,514,450;0;0;0;3,541,370,891,860,490;3,357,960,721,169,550;2,854,160,753,604,280;0;4,057,193,944,251,710;4,021,725,552,228,300;0;4,265,042,315,160,010;3,130,793,017,327,630;0;3,607,990,947,723,830;0;0;0;3,568,872,140,540,740;3,028,193,885,524,040;0;3,764,382,315,753,430;0;0;0;0;0
Biofuel;SE;5,796,353,175,014,210;4,864,998,731,836,430;4,670,539,265,205,210;0;5,043,222,476,259,790;4,569,563,009,534,370;4,440,291,201,217,500;2,716,115,252,029,950;332,702,766,729,763;0;2,985,621,075,752,360;0;5,168,688,255,785,900;4,918,875,342,328,030;0;5,444,009,542,404,170;380,495,018,335,048;4,732,492,522,363,570;3,595,108,327,984,940;0;4,426,350,817,824,620;4,224,108,464,493,460;0;0;0;5,044,058,928,776,940;4,719,339,773,856,190;4,608,530,499,703,700;0;2,858,335,323,281,070;3,148,303,875,253,080;2,389,256,341,203,710;3,270,137,316,874,650;3,119,521,428,734,020
Biofuel;SI;4,592,173,904,767,720;1,929,521,158,827,980;3,772,777,648,669,300;378,000,537,595,643;2,999,872,632,357,130;2,727,869,493,824,230;3,290,100,881,356,800;4,148,540,433,710,480;0;4,788,130,770,808,290;0;3,979,042,719,423,920;1,932,648,769,699,370;2,632,019,705,625,310;0;2,796,305,193,848,030;4,239,037,285,940,420;3,532,361,848,588,180;0;2,997,921,087,807,910;3,862,184,837,390,750;3,492,728,260,095,060;0;3,568,872,140,540,740;5,044,058,928,776,940;0;2,859,692,050,832,890;0;0;0;0;0;0;0
Biofuel;SK;5,066,847,749,103,050;276,119,244,610,978;4,067,647,223,405,350;3,587,661,334,661,950;3,713,895,836,630,380;2,493,999,221,149,510;3,413,659,128,892,710;3,976,562,417,666,330;4,197,325,358,738,200;0;0;4,097,654,223,673,000;2,899,996,113,019,480;1,931,381,652,358,940;0;3,722,020,495,447,560;3,586,132,388,676,500;3,899,440,723,877,230;3,893,291,831,794,850;3,319,795,884,506,980;4,023,944,839,691,280;2,661,138,434,228,960;0;3,028,193,885,524,040;4,719,339,773,856,190;2,859,692,050,832,890;0;0;0;0;0;0;0;0
Biofuel;TR;0;0;0;279,119,859,734,861;0;0;0;0;0;0;0;3,711,517,911,863,850;0;0;0;0;0;0;0;0;0;0;0;3,764,382,315,753,430;0;0;0;0;0;0;0;0;0;0
