InputActivityRatio{r in REGION, t in TECHNOLOGY, f in FUEL, m in MODEOFOPERATION, y in YEAR}; ; ; ; ; ; ; ; ; ; ; ; ;;; ; ; 
The input (use) of fuel per unit of activity for each technology. Describes, in combination with the OutputActivityRatio, the efficiency of the technology.; ; ; ; ; ; ; ; ; ; ; ; ;;; ; ; 
Unit: Fraction; ; ; ; ; ; ; ; ; ; ; ; ;;; ; ; 
 ; ; ; ; ; ; ; ; ; ; ; ; ;;; ; ; 
Region;Technology;Fuel;ModeOfOperation;2018;2020;2025;2030;2035;2040;2045;2050; ;;; ; ; 
DE;CHP_Gas_CCGT_Biogas_CCS;Gas_Bio;1;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320; ;;;JRC TIMES;Power only;5% eff loss due to CO2 capture
DE;CHP_Gas_CCGT_Biogas_CCS;Gas_Bio;2;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750; ;;;JRC TIMES;Power+Heat;5% eff loss due to CO2 capture
DE;CHP_Gas_CCGT_Natural;Gas_Natural;1;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830; ;;;JRC TIMES;Power only; 
DE;CHP_Gas_CCGT_Natural;Gas_Natural;2;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050; ;;;JRC TIMES;Power+Heat; 
DE;CHP_Gas_CCGT_Natural_CCS;Gas_Natural;1;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320;1,940,850,277,264,320; ;;;JRC TIMES;Power only;5% eff loss due to CO2 capture
DE;CHP_Gas_CCGT_Natural_CCS;Gas_Natural;2;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750;2,108,433,734,939,750; ;;;JRC TIMES;Power+Heat;5% eff loss due to CO2 capture
DE;CHP_Gas_CCGT_SynGas;Gas_Synth;1;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830;1,848,428,835,489,830; ;;;JRC TIMES;Power only; 
DE;CHP_Gas_CCGT_SynGas;Gas_Synth;2;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050;2,008,032,128,514,050; ;;;JRC TIMES;Power+Heat; 
DE;CHP_Hydrogen_FuelCell;H2;2;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0; ;;;old data (90% eff, Kevin);Power+Heat; 
DE;CHP_Oil;Oil;1;2,824,858,757,062,140;2,824,858,757,062,140;2,824,858,757,062,140;2,824,858,757,062,140;2,824,858,757,062,140;2,824,858,757,062,140;2,824,858,757,062,140;2,824,858,757,062,140; ;;;using lignite values; ; 
