ResidualStorageCapacity{r in REGION, s in STORAGE, y in YEAR}; ; ; ; ; ; ; ; ; 
Residual Storage Capacity; ; ; ; ; ; ; ; ; 
Unit: PJ; ; ; ; ; ; ; ; ; 
 ; ; ; ; ; ; ; ; ; 
Region ;Storage;2018;2020;2025;2030;2035;2040;2045;2050
