Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,DolAmroth,Gondor,Rohan,Harad,Mordor
1,0,0.422,0.524,0,0,1,0.997101113,0.361,0.371,0.721691311,0.99,0.579,0,0.964189521,0.091,0,0.969683855,0.675,0.484,0.222,0.166,0.965949468,0.482094761,0,0.778650199,0.999502839,1,1,0.953,0.931,0.361,1,0.721691311,0.087658073,0.513394149
2,0,0.405,0.506,0,0,0.968963804,0.982227491,0.346,0.341,0.667041235,0.992,0.559,0,0.966577137,0.081,0,0.903028695,0.644,0.485,0.259,0.168,0.967011894,0.483288568,0,0.738370494,0.999537859,1,1,0.947,0.919,0.346,0.968963804,0.667041235,0.096854935,0.514759941
3,0,0.405,0.49,0,0,0.891549737,0.966344093,0.327,0.355,0.609883694,0.993,0.528,0,0.965343642,0.074,0,0.755562904,0.6,0.475,0.213,0.176,0.962634262,0.482671821,0,0.761093111,0.999620309,1,1,0.941,0.912,0.327,0.891549737,0.609883694,0.08527785,0.518078938
4,0,0.416,0.48,0,0,0.787946589,0.930741576,0.314,0.352,0.575051586,0.992,0.583,0,0.964282312,0.066,0,0.610813813,0.603,0.472,0.157,0.181,0.954677638,0.482141156,0,0.780873421,0.999702466,1,1,0.933,0.913,0.314,0.787946589,0.575051586,0.07532989,0.521104602
5,0,0.441,0.474,0,0,0.678798646,0.885404432,0.279,0.324,0.569605514,0.987,0.699,0,0.963397885,0.059,0,0.484760083,0.62,0.475,0.144,0.165,0.937244467,0.481698943,0,0.795925131,0.999783301,1,1,0.929,0.913,0.279,0.678798646,0.569605514,0.066946368,0.524611372
6,0,0.447,0.459,0,0,0.573234477,0.828722166,0.28,0.294,0.590479707,0.976,0.791,0,0.962694282,0.055,0,0.388136613,0.653,0.488,0.184,0.144,0.921174486,0.481347141,0,0.80649822,0.999861797,1,1,0.921,0.906,0.28,0.573234477,0.590479707,0.060059652,0.528353739
7,0,0.438,0.408,0,0,0.476571802,0.770577297,0.326,0.291,0.6359002,0.951,0.834,0,0.962174448,0.053,0,0.327397464,0.658,0.516,0.261,0.108,0.905700641,0.481087224,0,0.820292203,0.99993693,1,1,0.908,0.897,0.326,0.476571802,0.6359002,0.054586867,0.532327028
8,0,0.454,0.336,0,0,0.388347633,0.697262688,0.372,0.258,0.69716485,0.899,0.843,0,0.961840463,0.054,0,0.304755073,0.662,0.54,0.322,0.074,0.891275035,0.485739583,0,0.836512649,1,1,1,0.876,0.892,0.372,0.388347633,0.69716485,0.050402795,0.536525972
9,0,0.479,0.324,0,0,0.413932446,0.663962171,0.281,0.181,0.680726496,0.809,0.82,0,0.964530422,0.055,0,0.363741651,0.694,0.589,0.38,0.05,0.843979411,0.487145466,0,0.856214534,0.999964886,1,1,0.85,0.89,0.281,0.413932446,0.680726496,0.040892178,0.539766087
10,0,0.477,0.274,0,0,0.44739223,0.629920045,0.236,0.15,0.666041459,0.68,0.782,0,0.967264961,0.059,0,0.430896976,0.709,0.546,0.276,0.029,0.781709792,0.489201557,0,0.880317226,0.999920411,1,1,0.787,0.915,0.236,0.44739223,0.666041459,0.033079575,0.543200039
11,0,0.48,0.266,0,0,0.488446899,0.595845521,0.289,0.127,0.651678889,0.575,0.67,0,0.970032077,0.078,0,0.504847032,0.689,0.601,0.082,0.02,0.717571576,0.492505927,0,0.895727314,0.999874489,1,1,0.697,0.952,0.289,0.488446899,0.651678889,0.026827534,0.546827005
12,0,0.492,0.265,0,0,0.536450466,0.562360425,0.348,0.131,0.639351293,0.486,0.562,0,0.972820266,0.095,0,0.584018588,0.653,0.639,0.02,0.014,0.655259682,0.497617815,0,0.911943979,0.999827376,1,1,0.623,0.972,0.348,0.536450466,0.639351293,0.022084668,0.549258896
13,0,0.502,0.258,0,0,0.590585064,0.530039964,0.443,0.146,0.629187847,0.393,0.494,0,0.975617976,0.106,0,0.66662381,0.594,0.639,0.018,0.01,0.596073152,0.504975187,0,0.931163488,0.999779323,1,1,0.603,0.969,0.443,0.590585064,0.629187847,0.018723949,0.552032593
14,0,0.504,0.252,0,0,0.649807716,0.4994031,0.458,0.186,0.616868367,0.403,0.451,0,0.978413616,0.111,0,0.744858447,0.516,0.666,0.011,0.014,0.54143474,0.51486972,0,0.937940079,0.999730582,1,1,0.637,0.949,0.458,0.649807716,0.616868367,0.018606193,0.554959016
15,0,0.493,0.276,0,0,0.635757459,0.479943945,0.373,0.183,0.618007367,0.521,0.444,0,0.973810994,0.115,0,0.739835979,0.439,0.66,0.013,0.03,0.510108431,0.509262479,0,0.935604732,0.999687551,1,1,0.722,0.922,0.373,0.635757459,0.618007367,0.014216376,0.525061281
16,0,0.493,0.312,0,0,0.628363429,0.465094895,0.433,0.2,0.619906223,0.697,0.493,0,0.942440806,0.111,0,0.738545253,0.437,0.712,0.014,0.058,0.482989468,0.490664411,0,0.931633223,0.99964418,1,1,0.775,0.869,0.433,0.628363429,0.619906223,0.009920242,0.49557557
17,0,0.498,0.358,0,0,0.628153874,0.45510274,0.48,0.249,0.625244518,0.826,0.572,0,0.903337329,0.107,0,0.740999796,0.438,0.737,0.016,0.091,0.459179144,0.468573204,0,0.926924022,0.999600636,1,1,0.762,0.773,0.48,0.628153874,0.625244518,0.009099643,0.466925804
18,0,0.47,0.423,0,0,0.641483843,0.450595682,0.456,0.289,0.628013752,0.872,0.603,0,0.870948333,0.107,0,0.747163813,0.463,0.725,0.019,0.12,0.438996154,0.45019178,0,0.915996739,0.999557068,1,1,0.703,0.677,0.456,0.641483843,0.628013752,0.008786288,0.440341408
19,0,0.427,0.476,0,0,0.648459863,0.44887936,0.455,0.311,0.631569245,0.884,0.592,0,0.847359559,0.116,0,0.756940124,0.528,0.703,0.024,0.136,0.422681737,0.436539289,0,0.900749499,0.927481904,0.940099372,0.940099372,0.637,0.672,0.455,0.648459863,0.631569245,0.009266361,0.415621483
20,0,0.38,0.506,0,0,0.662734316,0.452139007,0.49,0.317,0.635950833,0.898,0.562,0,0.833956421,0.131,0,0.77017356,0.581,0.655,0.036,0.136,0.410432738,0.428282309,0,0.885329394,0.855596889,0.903338681,0.903338681,0.569,0.729,0.49,0.662734316,0.635950833,0.011671545,0.392955811
21,0,0.312,0.506,0,0,0.66490695,0.443115776,0.482,0.268,0.63724026,0.912,0.504,0,0.827328574,0.15,0,0.759632112,0.642,0.591,0.052,0.125,0.427103507,0.423668282,0,0.862925042,0.766279569,0.818485976,0.818485976,0.524,0.754,0.482,0.66490695,0.63724026,0.016379798,0.360801485
22,0,0.221,0.483,0,0,0.670525489,0.44307414,0.51,0.215,0.637361903,0.923,0.371,0,0.817919779,0.168,0,0.752107082,0.675,0.561,0.078,0.098,0.451931181,0.417811011,0,0.842834838,0.674112346,0.741130554,0.741130554,0.512,0.74,0.51,0.670525489,0.637361903,0.024652951,0.334069229
23,0,0.152,0.467,0,0,0.685984428,0.453419018,0.507,0.203,0.642135453,0.931,0.213,0,0.790680974,0.186,0,0.747649588,0.671,0.552,0.116,0.068,0.484556813,0.403186069,0,0.820194088,0.581033484,0.675443124,0.675443124,0.501,0.71,0.507,0.685984428,0.642135453,0.037447181,0.313808083
24,0,0.136,0.448,0,0,0.708945778,0.474408395,0.477,0.189,0.648674252,0.931,0.093,0,0.772303457,0.202,0,0.746210747,0.695,0.515,0.14,0.044,0.523862688,0.393138256,0,0.799213997,0.488941422,0.624616198,0.624616198,0.516,0.695,0.477,0.708945778,0.648674252,0.055431875,0.300410998
25,0,0.153,0.431,0,0,0.733253237,0.505174525,0.432,0.183,0.656100151,0.924,0.045,0,0.758956553,0.206,0,0.747623425,0.797,0.475,0.136,0.027,0.56867259,0.385751036,0,0.780543637,0.399730213,0.590898402,0.590898402,0.537,0.71,0.432,0.733253237,0.656100151,0.078956924,0.29411017
26,0,0.181,0.426,0,0,0.753553026,0.544964763,0.412,0.191,0.662861766,0.917,0.035,0,0.750541276,0.203,0,0.750146349,0.869,0.44,0.117,0.021,0.617337325,0.380973339,0,0.763837152,0.315287564,0.575661145,0.575661145,0.56,0.731,0.412,0.753553026,0.662861766,0.110165475,0.295031017
27,0,0.211,0.427,0,0,0.744595397,0.522281694,0.376,0.212,0.644838698,0.919,0.024,0,0.733398469,0.202,0,0.703147592,0.907,0.411,0.106,0.024,0.587395647,0.372046711,0,0.717482631,0.360216265,0.596164771,0.596164771,0.597,0.744,0.376,0.744595397,0.644838698,0.103379632,0.275376104
28,0,0.244,0.431,0,0,0.734061126,0.506561544,0.393,0.187,0.627391224,0.923,0.017,0,0.735604804,0.19,0,0.656887432,0.924,0.399,0.112,0.028,0.565500975,0.37295081,0,0.673252559,0.418023379,0.617896601,0.617896601,0.624,0.738,0.393,0.734061126,0.627391224,0.100417237,0.261705653
29,0,0.275,0.438,0,0,0.725935594,0.496752001,0.395,0.175,0.610572302,0.927,0.024,0,0.757565265,0.164,0,0.600927071,0.932,0.394,0.129,0.029,0.552499705,0.38383678,0,0.637768198,0.487604443,0.640776099,0.640776099,0.626,0.709,0.395,0.725935594,0.610572302,0.101215005,0.253997202
30,0,0.328,0.453,0,0,0.718299528,0.492955022,0.425,0.16,0.594427362,0.927,0.04,0,0.797878396,0.136,0,0.544477047,0.937,0.397,0.15,0.026,0.548814469,0.403972526,0,0.59650321,0.567272096,0.664718865,0.664718865,0.617,0.668,0.425,0.718299528,0.594427362,0.105806234,0.252136282
31,0,0.38,0.414,0,0,0.712622941,0.495186046,0.421,0.147,0.578997953,0.924,0.051,0,0.853222982,0.115,0,0.491433253,0.931,0.383,0.175,0.022,0.554972096,0.431689562,0,0.569309783,0.654784928,0.68963348,0.68963348,0.562,0.625,0.421,0.712622941,0.578997953,0.1142951,0.255912464
32,0,0.403,0.32,0,0,0.705639542,0.503361406,0.453,0.141,0.564321209,0.919,0.047,0,0.918720534,0.106,0,0.441069383,0.92,0.392,0.202,0.013,0.570258998,0.464565098,0,0.550900055,0.747409739,0.715421626,0.715421626,0.441,0.577,0.453,0.705639542,0.564321209,0.126830851,0.265023252
33,0,0.393,0.345,0,0,0.701344107,0.523514708,0.475,0.121,0.527834531,0.902,0.033,0,0.908800513,0.103,0,0.390651444,0.913,0.433,0.239,0.034,0.573744712,0.4592058,0,0.514888783,0.774764769,0.74742374,0.74742374,0.307,0.534,0.475,0.701344107,0.527834531,0.13419777,0.280938314
34,0,0.334,0.412,0,0,0.700880469,0.549561416,0.506,0.094,0.499990307,0.86,0.041,0,0.911429892,0.11,0,0.351588019,0.899,0.4,0.225,0.065,0.579383217,0.460797807,0,0.500894383,0.803508959,0.78257789,0.78257789,0.249,0.53,0.506,0.700880469,0.499990307,0.143441098,0.30064957
35,0,0.263,0.466,0,0,0.704372375,0.581112828,0.556,0.082,0.483984768,0.79,0.092,0,0.905771314,0.133,0,0.325117527,0.895,0.386,0.094,0.088,0.587196987,0.452885657,0,0.510448467,0.833403911,0.820402508,0.820402508,0.197,0.561,0.556,0.704372375,0.483984768,0.154741773,0.323729259
36,0,0.231,0.511,0,0,0.70987774,0.617706751,0.608,0.084,0.469379674,0.709,0.153,0,0.906966902,0.168,0,0.312043992,0.891,0.364,0.021,0.095,0.597167419,0.453483451,0,0.543416448,0.864222097,0.860368302,0.860368302,0.142,0.594,0.608,0.70987774,0.469379674,0.168179546,0.350662863
37,0,0.252,0.516,0,0,0.719503332,0.658938495,0.615,0.098,0.465824591,0.612,0.214,0,0.914393649,0.208,0,0.312877353,0.871,0.36,0.009,0.092,0.609235485,0.457196824,0,0.597949295,0.895719855,0.901887224,0.901887224,0.114,0.62,0.615,0.719503332,0.465824591,0.183750504,0.380961098
38,0,0.318,0.492,0,0,0.731232955,0.70498373,0.579,0.123,0.473390206,0.521,0.257,0,0.927670909,0.253,0,0.32790533,0.834,0.405,0.005,0.078,0.623307707,0.463835455,0,0.670648755,0.927638055,0.944315127,0.944315127,0.129,0.637,0.579,0.731232955,0.473390206,0.201388489,0.414379363
39,0,0.38,0.582,0,0,0.704614411,0.713128198,0.578,0.151,0.541676233,0.453,0.282,0,0.905681543,0.303,0,0.38326931,0.793,0.468,0.004,0.051,0.650400573,0.452840772,0,0.689266098,0.922525593,0.904252418,0.904252418,0.174,0.657,0.578,0.704614411,0.541676233,0.146343887,0.405558537
40,0,0.412,0.675,0,0,0.694650385,0.724082938,0.603,0.178,0.61658214,0.408,0.286,0,0.883272103,0.355,0,0.454836545,0.734,0.51,0.003,0.041,0.678353405,0.441636051,0,0.711573682,0.918866846,0.863505515,0.863505515,0.185,0.647,0.603,0.694650385,0.61658214,0.101651507,0.398968061
41,0,0.441,0.691,0,0,0.691861261,0.737070779,0.562,0.204,0.694797857,0.365,0.266,0,0.860554965,0.388,0,0.539867045,0.695,0.539,0.01,0.041,0.706873589,0.430277482,0,0.736764547,0.916681582,0.822396108,0.822396108,0.146,0.612,0.562,0.691861261,0.694797857,0.06774608,0.394557318
42,0,0.455,0.667,0,0,0.688552086,0.751949785,0.534,0.224,0.77167741,0.321,0.243,0,0.837640559,0.4,0,0.634500826,0.69,0.532,0.014,0.047,0.734484896,0.418820279,0,0.768718802,0.915985153,0.78123626,0.78123626,0.105,0.577,0.534,0.688552086,0.77167741,0.044343771,0.392005954
43,0,0.444,0.657,0,0,0.691764364,0.768656508,0.549,0.233,0.828083055,0.235,0.246,0,0.814638601,0.412,0,0.720408467,0.715,0.536,0.022,0.058,0.756672615,0.4073193,0,0.784997153,0.916782519,0.740326616,0.740326616,0.08,0.547,0.549,0.691764364,0.828083055,0.030232524,0.390937447
44,0,0.416,0.662,0,0,0.701412883,0.788924328,0.526,0.226,0.850435416,0.172,0.257,0,0.791657993,0.425,0,0.795028301,0.741,0.521,0.032,0.079,0.779426336,0.400918185,0,0.80190391,0.919068249,0.699955234,0.699955234,0.069,0.524,0.526,0.701412883,0.850435416,0.023205493,0.388370855
45,0,0.384,0.662,0,0,0.737134988,0.777525475,0.511,0.211,0.845110523,0.122,0.246,0,0.785450679,0.432,0,0.781596443,0.743,0.511,0.045,0.117,0.772850783,0.397767649,0,0.810243477,0.885489076,0.73448107,0.73448107,0.063,0.521,0.511,0.737134988,0.845110523,0.022432084,0.411263647
46,0,0.383,0.667,0,0,0.775197686,0.774390754,0.459,0.187,0.816248211,0.072,0.228,0,0.789902532,0.435,0,0.770057672,0.714,0.51,0.083,0.151,0.77404778,0.399966833,0,0.820641067,0.855735975,0.771682466,0.771682466,0.057,0.539,0.459,0.775197686,0.816248211,0.022490258,0.435785393
47,0,0.402,0.684,0,0,0.812238524,0.779754882,0.405,0.166,0.778046649,0.03,0.221,0,0.795049032,0.438,0,0.75794133,0.699,0.524,0.147,0.183,0.783159252,0.402530346,0,0.832594112,0.830471129,0.811113297,0.811113297,0.054,0.563,0.405,0.812238524,0.778046649,0.023265214,0.460700457
48,0,0.43,0.699,0,0,0.843843644,0.793533617,0.381,0.152,0.733117713,0.019,0.238,0,0.800966653,0.444,0,0.74795681,0.659,0.537,0.211,0.194,0.799915256,0.405495355,0,0.845251762,0.810228146,0.852275382,0.852275382,0.049,0.591,0.381,0.843843644,0.733117713,0.024622542,0.485513117
49,0,0.479,0.717,0,0,0.875884953,0.815597895,0.351,0.148,0.685277195,0.015,0.318,0,0.807711173,0.441,0,0.740257074,0.593,0.539,0.248,0.201,0.834591031,0.408890435,0,0.861202964,0.795420092,0.894622191,0.894622191,0.045,0.616,0.351,0.875884953,0.685277195,0.017152242,0.511082869
50,0,0.533,0.733,0,0,0.90792865,0.843735706,0.335,0.147,0.634640583,0.012,0.349,0,0.817781749,0.439,0,0.734963171,0.521,0.516,0.269,0.2,0.841297005,0.413967582,0,0.87696986,0.786341057,0.9375615,0.9375615,0.041,0.644,0.335,0.90792865,0.634640583,0.017925285,0.537711167
51,0,0.562,0.737,0,0,0.887968359,0.872819402,0.325,0.15,0.641947419,0.025,0.194,0,0.81089588,0.458,0,0.708899569,0.486,0.501,0.289,0.173,0.838778064,0.410283598,0,0.880966167,0.741684216,0.917208509,0.917208509,0.046,0.672,0.325,0.887968359,0.641947419,0.011473071,0.54227704
52,0,0.572,0.738,0,0,0.872959586,0.914435923,0.383,0.158,0.64973615,0.054,0.109,0,0.806117104,0.499,0,0.687811169,0.467,0.516,0.314,0.139,0.837428412,0.407884362,0,0.880439781,0.698780899,0.896493773,0.896493773,0.052,0.68,0.383,0.872959586,0.64973615,0.014782647,0.550117833
53,0,0.581,0.744,0,0,0.859440612,0.933165635,0.445,0.172,0.657968184,0.091,0.12,0,0.801007422,0.511,0,0.672054789,0.488,0.462,0.336,0.119,0.837262106,0.405503194,0,0.879300852,0.658119551,0.875440609,0.875440609,0.035,0.658,0.445,0.859440612,0.657968184,0.011234137,0.560782898
54,0,0.582,0.734,0,0,0.846046832,0.960738598,0.488,0.177,0.669600969,0.138,0.149,0,0.795592741,0.491,0,0.661867588,0.464,0.463,0.341,0.113,0.838180479,0.40310206,0,0.878217706,0.620129342,0.854077545,0.854077545,0.019,0.621,0.488,0.846046832,0.669600969,0.010441097,0.575122194
55,0,0.588,0.662,0,0,0.845248999,0.979166618,0.549,0.179,0.672737887,0.211,0.138,0,0.789897689,0.488,0,0.657384445,0.469,0.403,0.321,0.104,0.840341569,0.394948845,0,0.875430848,0.585190001,0.8324331,0.8324331,0.02,0.582,0.549,0.845248999,0.672737887,0.010149885,0.59098473
56,0,0.597,0.511,0,0,0.855322975,0.998741205,0.572,0.177,0.676419482,0.276,0.133,0,0.783945603,0.501,0,0.658646572,0.597,0.36,0.277,0.127,0.843621596,0.391972801,0,0.86999759,0.553630808,0.810535779,0.810535779,0.021,0.529,0.572,0.855322975,0.676419482,0.013798602,0.60921866
57,0,0.592,0.415,0,0,0.861815688,0.999019623,0.553,0.174,0.649028072,0.303,0.138,0,0.772860369,0.51,0,0.663695076,0.688,0.363,0.239,0.151,0.855767053,0.386430185,0,0.862615306,0.445756076,0.795927098,0.795927098,0.034,0.486,0.553,0.861815688,0.649028072,0.011481157,0.622653015
58,0,0.537,0.507,0,0,0.868511004,0.99923595,0.536,0.166,0.615054863,0.317,0.111,0,0.765643155,0.514,0,0.669125378,0.727,0.362,0.174,0.157,0.871468521,0.382821577,0,0.853525951,0.363848659,0.795517056,0.795517056,0.048,0.489,0.536,0.868511004,0.615054863,0.011037797,0.643928351
59,0,0.516,0.555,0,0,0.875392954,0.999395502,0.543,0.157,0.582141695,0.305,0.086,0,0.762473617,0.532,0,0.67492453,0.773,0.37,0.052,0.147,0.890243112,0.381236808,0,0.842570461,0.311578469,0.809335114,0.809335114,0.068,0.539,0.543,0.875392954,0.582141695,0.012610901,0.672543868
60,0,0.557,0.539,0,0,0.882448503,0.999551525,0.521,0.151,0.55107146,0.327,0.064,0,0.763456613,0.577,0,0.681080991,0.839,0.367,0.012,0.141,0.911731547,0.381728307,0,0.829547793,0.290347692,0.836716671,0.836716671,0.081,0.591,0.521,0.882448503,0.55107146,0.017018339,0.70705485
61,0,0.581,0.425,0,0,0.889663953,0.99970345,0.463,0.16,0.522127171,0.386,0.054,0,0.768626766,0.616,0,0.687582619,0.899,0.337,0.016,0.141,0.919861868,0.384313383,0,0.816070202,0.300425721,0.876302173,0.876302173,0.07,0.598,0.463,0.889663953,0.522127171,0.027759961,0.742558046
62,0,0.609,0.405,0,0,0.89702495,0.999932467,0.405,0.19,0.495572181,0.439,0.063,0,0.777948896,0.62,0,0.694416693,0.966,0.367,0.015,0.193,0.928398801,0.388974448,0,0.803501713,0.341709258,0.926024189,0.926024189,0.05,0.599,0.405,0.89702495,0.495572181,0.04314022,0.782315293
63,0,0.691,0.475,0,0,0.864889375,0.999667688,0.377,0.231,0.478718667,0.44,0.058,0,0.738487456,0.597,0,0.645260953,0.977,0.393,0.014,0.297,0.925390302,0.369243728,0,0.755420243,0.366533211,0.798542632,0.798542632,0.034,0.644,0.377,0.864889375,0.478718667,0.031235602,0.788678231
64,0,0.738,0.511,0,0,0.833376216,0.999503402,0.388,0.26,0.462786658,0.324,0.056,0,0.698896309,0.548,0,0.586238458,0.963,0.431,0.015,0.345,0.923798852,0.349448154,0,0.706758912,0.394226557,0.692660945,0.692660945,0.041,0.675,0.388,0.833376216,0.462786658,0.021935917,0.800506571
65,0,0.727,0.537,0,0,0.803120337,0.999362885,0.383,0.296,0.446213029,0.195,0.066,0,0.659450429,0.522,0,0.526858078,0.918,0.514,0.021,0.336,0.923691526,0.329725215,0,0.65717795,0.424653102,0.621332548,0.621332548,0.061,0.652,0.383,0.803120337,0.446213029,0.015277079,0.817306514
66,0,0.701,0.562,0,0,0.77469685,0.999250216,0.373,0.326,0.430621847,0.12,0.075,0,0.620409669,0.521,0,0.467921603,0.869,0.609,0.035,0.303,0.925051413,0.310204835,0,0.609114871,0.45766566,0.592184916,0.592184916,0.097,0.591,0.373,0.77469685,0.430621847,0.01125399,0.839019295
67,0,0.691,0.559,0,0,0.748613511,0.999168524,0.368,0.386,0.415640665,0.068,0.082,0,0.582023903,0.511,0,0.410183521,0.834,0.704,0.054,0.256,0.927832149,0.291011952,0,0.565673947,0.49308763,0.608049997,0.608049997,0.131,0.492,0.368,0.748613511,0.415640665,0.009802417,0.862700642
68,0,0.683,0.524,0,0,0.725295363,0.999119989,0.378,0.442,0.400879697,0.059,0.124,0,0.544531624,0.489,0,0.354382103,0.827,0.804,0.08,0.206,0.931826216,0.278308922,0,0.527865849,0.530713559,0.667408451,0.667408451,0.18,0.367,0.378,0.725295363,0.400879697,0.010366224,0.881195411
69,0,0.683,0.49,0,0,0.69857917,0.998920748,0.37,0.492,0.39187726,0.085,0.16,0,0.591164589,0.453,0,0.354843381,0.848,0.911,0.113,0.153,0.931671722,0.301569971,0,0.564934012,0.332589783,0.716007951,0.716007951,0.227,0.251,0.37,0.69857917,0.39187726,0.009891355,0.87198085
70,0,0.694,0.449,0,0,0.668626655,0.998737372,0.368,0.524,0.383030776,0.116,0.13,0,0.641391907,0.441,0,0.36080011,0.86,0.927,0.13,0.091,0.931662922,0.326647318,0,0.602650845,0.187345289,0.777327655,0.777327655,0.239,0.142,0.368,0.668626655,0.383030776,0.008666072,0.867814922
71,0,0.715,0.41,0,0,0.645936749,0.993907501,0.355,0.581,0.374304255,0.165,0.155,0,0.694261925,0.448,0,0.372326595,0.833,0.927,0.142,0.058,0.9317985,0.353063419,0,0.640534696,0.105999024,0.848518634,0.848518634,0.289,0.125,0.355,0.645936749,0.374304255,0.011548863,0.868081773
72,0,0.724,0.361,0,0,0.623124212,0.990341652,0.37,0.618,0.365732788,0.236,0.222,0,0.748673233,0.453,0,0.389414173,0.818,0.904,0.168,0.042,0.926785627,0.380267192,0,0.676778392,0.082893929,0.926000737,0.926000737,0.351,0.199,0.37,0.623124212,0.365732788,0.01865209,0.872514619
73,0,0.743,0.307,0,0,0.606280561,0.987677982,0.341,0.672,0.357324444,0.297,0.299,0,0.811474638,0.421,0,0.411979538,0.77,0.873,0.2,0.034,0.921993101,0.411683005,0,0.708422499,0.111740376,1,1,0.381,0.277,0.341,0.606280561,0.357324444,0.025391158,0.880784134
74,0,0.795,0.269,0,0,0.598133066,0.986080506,0.324,0.715,0.349087118,0.413,0.415,0,0.836222124,0.367,0,0.439857514,0.751,0.85,0.213,0.03,0.917196338,0.424089149,0,0.737289765,0.199914102,1,1,0.405,0.355,0.324,0.598133066,0.349087118,0.034329071,0.892350026
75,0,0.803,0.245,0,0,0.63271196,0.989607878,0.352,0.754,0.36496552,0.582,0.559,0,0.808273011,0.338,0,0.44222313,0.716,0.847,0.212,0.027,0.90930292,0.410431158,0,0.739606769,0.284741598,1,1,0.441,0.44,0.352,0.63271196,0.36496552,0.044120349,0.870718925
76,0,0.784,0.238,0,0,0.668367369,0.986321265,0.415,0.777,0.381753446,0.692,0.71,0,0.780102376,0.307,0,0.44864898,0.696,0.839,0.195,0.026,0.901306077,0.396701379,0,0.742227783,0.379104166,1,1,0.41,0.496,0.415,0.668367369,0.381753446,0.058917773,0.846604738
77,0,0.78,0.225,0,0,0.704994452,0.979009501,0.46,0.791,0.399407523,0.719,0.79,0,0.751877958,0.271,0,0.459053378,0.713,0.839,0.191,0.027,0.895491597,0.38298385,0,0.745564651,0.48014844,1,1,0.372,0.514,0.46,0.704994452,0.399407523,0.07929741,0.823509175
78,0,0.776,0.206,0,0,0.73808621,0.959722022,0.461,0.815,0.417882398,0.725,0.838,0,0.70530481,0.233,0,0.473333827,0.719,0.832,0.194,0.029,0.892409103,0.360131312,0,0.740657755,0.585077455,1,1,0.357,0.563,0.461,0.73808621,0.417882398,0.10555586,0.794243809
79,0,0.765,0.173,0,0,0.759942767,0.938326469,0.501,0.829,0.438266618,0.727,0.854,0,0.666872424,0.211,0,0.491359329,0.726,0.81,0.213,0.034,0.891617689,0.3413887,0,0.737054434,0.691105097,1,1,0.336,0.6,0.501,0.759942767,0.438266618,0.137746039,0.765681169
80,0,0.784,0.122,0,0,0.77913089,0.916604478,0.547,0.835,0.458525644,0.739,0.836,0,0.628624213,0.198,0,0.512968724,0.717,0.791,0.243,0.048,0.893639552,0.322777881,0,0.731413623,0.795422409,1,1,0.317,0.591,0.547,0.77913089,0.458525644,0.175722411,0.736207224
81,0,0.801,0.1,0,0,0.795998792,0.929368177,0.534,0.842,0.431827253,0.763,0.826,0,0.655217055,0.197,0,0.535942076,0.688,0.763,0.263,0.06,0.880083983,0.332464486,0,0.728422553,0.804924065,0.970782735,0.970782735,0.314,0.597,0.534,0.795998792,0.431827253,0.187040718,0.713547589
82,0,0.8,0.129,0,0,0.814912968,0.942475657,0.624,0.842,0.406201517,0.797,0.793,0,0.68718899,0.219,0,0.559498041,0.665,0.746,0.208,0.065,0.862778138,0.343594495,0,0.721870486,0.814480167,0.956632008,0.956632008,0.402,0.644,0.624,0.814912968,0.406201517,0.199190707,0.691920556
83,0,0.792,0.189,0,0,0.832598872,0.940507797,0.769,0.837,0.381872615,0.827,0.747,0,0.700366461,0.28,0,0.583569756,0.657,0.718,0.1,0.071,0.845338565,0.35018323,0,0.717563151,0.824060491,0.942738967,0.942738967,0.584,0.683,0.769,0.832598872,0.381872615,0.212153961,0.667537986
84,0,0.811,0.252,0,0,0.852151436,0.945997925,0.886,0.834,0.359000823,0.844,0.766,0,0.715907823,0.377,0,0.608708193,0.734,0.639,0.074,0.074,0.829627214,0.357953911,0,0.712639104,0.833660358,0.929148,0.929148,0.744,0.684,0.886,0.852151436,0.359000823,0.225922119,0.644285215
85,0,0.824,0.278,0,0,0.87347061,0.955984549,0.932,0.827,0.337763146,0.857,0.801,0,0.73360752,0.488,0,0.631710821,0.759,0.514,0.066,0.076,0.815993466,0.36680376,0,0.70868553,0.843275048,0.915901588,0.915901588,0.781,0.665,0.932,0.87347061,0.337763146,0.240484918,0.622933789
86,0,0.822,0.281,0,0,0.89649036,0.961980168,0.942,0.821,0.318326375,0.867,0.811,0,0.753217469,0.565,0,0.655061931,0.695,0.411,0.052,0.105,0.80471649,0.376608734,0,0.704654579,0.852899804,0.903040276,0.903040276,0.792,0.633,0.942,0.89649036,0.318326375,0.255830048,0.6029316
87,0,0.822,0.38,0,0,0.876562472,0.917457073,0.954,0.822,0.316914434,0.872,0.808,0,0.749138813,0.612,0,0.608143602,0.598,0.39,0.039,0.156,0.784383277,0.374569406,0,0.673889108,0.882557906,0.88291973,0.88291973,0.815,0.606,0.954,0.876562472,0.316914434,0.245803072,0.552669167
