"ResidualCapacity{r in REGION, t in TECHNOLOGY, y in YEAR}", , , , , , , , , 
The capacity left over from periods prior to the modeling period., , , , , , , , , 
Unit: GW, , , , , , , , , 
 , , , , , , , , , 
 , ,2018,2020,2025,2030,2035,2040,2045,2050
AT,RES_Wind_Onshore_Avg,"3,045","3,045","3,045","3,045","2,537382860701941","0,0","0,0","0,0"
BA,D_PHS_Residual,"0,933","0,933","0,933","0,933","0,933","0,933","0,933","0,933"
BA,P_Biomass,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
BA,P_Coal_Hardcoal,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
BA,P_Coal_Lignite,"1,83","0,7153094462540717","0,0","0,0","0,0","0,0","0,0","0,0"
BA,P_Nuclear,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
BA,P_Oil,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
BA,RES_PV_Utility_Avg,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
BA,RES_Wind_Offshore_Transitional,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
BA,RES_Wind_Onshore_Avg,"0,19","0,19","0,19","0,05699999999999993","0,009499999999999939","0,0","0,0","0,0"
BE,CHP_Biomass_Solid,"0,4311912028015999","0,4311912028015999","0,4100313872871085","0,3888715717726171","0,3517752705179925","0,3146789692633679","0,2950115336844074","0,2753440981054469"
BE,CHP_Coal_Hardcoal,"0,03228006711142578","0,03228006711142578","0,02220052046398453","0,01212097381654328","0,006060486908271638","0,0","0,0","0,0"
BE,CHP_Gas_CCGT_Natural,"2,53502969477243","1,535029694772426","1,487719813705827","1,44040993263923","1,287532548366173","1,134655164093118","0,5673275820465589","0,0"
BE,CHP_Oil,"0,02238088666539489","0,02238088666539489","0,01119044333269745","0,0","0,0","0,0","0,0","0,0"
BE,D_PHS_Residual,"1,308000333333333","1,308000333333333","1,308000333333333","1,308000333333333","1,308000333333333","1,308000333333333","1,308000333333333","1,308000333333333"
BE,HHI_BF_BOF,"6,5448","5,8904","4,5651","2,7391","1,3696","0,5478999999999999","0,1096","0,0"
BE,HHI_DRI_EAF,"1,3725","1,2353","0,9574","0,5745","0,2873","0,115","0,023","0,0"
BE,HHI_Scrap_EAF,"0,5565","0,5009","0,3882","0,233","0,1165","0,0466","0,009399999999999999","0,0"
BE,HLI_Biomass,"0,525","0,4725","0,3662","0,2198","0,1099","0,044","0,0088","0,0"
BE,HLI_Direct_Electric,"0,0331","0,0298","0,0231","0,0139","0,007","0,0028","0,0006000000000000001","0,0"
BE,HLI_Gas_Boiler,"6,3286","5,6958","4,4143","2,6486","1,3243","0,5297999999999999","0,106","0,0"
BE,HLI_Hardcoal,"0,05230000000000001","0,0471","0,0366","0,022","0,011","0,0044","0,0009000000000000001","0,0"
BE,HLI_Oil_Boiler,"0,1387","0,1249","0,0968","0,05810000000000001","0,0291","0,0117","0,0024","0,0"
BE,HLR_Biomass,"0,7245","0,6521","0,5054","0,3033","0,1517","0,0607","0,0122", 
BE,HLR_Direct_Electric,"0,793","0,7137","0,5532","0,332","0,166","0,0664","0,0133", 
BE,HLR_Gas_Boiler,"31,2782","28,1504","21,8166","13,09","6,545","2,618","0,5236", 
BE,HLR_Hardcoal,"0,128","0,1152","0,0893","0,0536","0,0268","0,0108","0,0022", 
BE,HLR_Oil_Boiler,"4,8631","4,376799999999999","3,3921","2,0353","1,0177","0,4071","0,0815", 
BE,HMI_Biomass,"0,1314","0,1183","0,0917","0,0551","0,0276","0,0111","0,0023","0,0"
BE,HMI_Gas,"37,6829","33,9147","26,2839","15,7704","7,8852","3,1541","0,6309","0,0"
BE,HMI_HardCoal,"0,0752","0,0677","0,0525","0,0315","0,0158","0,0064","0,0013","0,0"
BE,HMI_Oil,"6,263","5,6367","4,3685","2,6211","1,3106","0,5243","0,1049","0,0"
BE,HMI_Steam_Electric,"0,06760000000000001","0,0609","0,04720000000000001","0,0284","0,0142","0,0057","0,0012","0,0"
BE,P_Biomass,"1,178","0,2474373656076594","0,2474373656076594","0,2267067112303874","0,2264556759625377","0,2182184800123185","0,1801971642185032","0,06375486012197734"
BE,P_Coal_Hardcoal,"2,09","1,5675","1,175625","0,8817187499999999","0,6612890624999999","0,4959667968749999","0,0","0,0"
BE,P_Coal_Lignite,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
BE,P_Gas,"5,439000000000001","5,049740356553344","4,981730027455662","4,85471894544751","4,022800538801955","2,446257722062227","1,740593031743049","0,8254620789884942"
BE,P_Gas_CCGT,"2,4423","2,4423","2,260334013605442","2,078368027210884","1,617519387755102","1,15667074829932","0,5783353741496599","0,0"
BE,P_Gas_OCGT,"2,1403","2,1403","1,566451449275362","0,9926028985507246","0,4963014492753623","0,0","0,0","0,0"
BE,P_Nuclear,"5,06","5,06","3,500069056231503","3,500069056231503","0,0","0,0","0,0","0,0"
BE,P_Oil,"1,82","1,710033478387858","1,710033478387858","1,706072522111237","0,005269962964037379","0,0002245403904574938","0,0","0,0"
BE,RES_Hydro_Large,"1,308000333","1,308000333","1,308000333","1,308000333","1,308000333","1,308000333","1,308000333","1,308000333"
BE,RES_Hydro_Small,"0,119166667","0,119166667","0,119166667","0,119166667","0,119166667","0,119166667","0,119166667","0,119166667"
BE,RES_PV_Utility_Avg,"4,075","4,075","4,075","2,859995385330984","2,859995385330984","0,0","0,0","0,0"
BE,RES_Wind_Offshore_Transitional,"3,4","3,4","3,4","3,4","3,4","0,0","0,0","0,0"
BE,RES_Wind_Onshore_Avg,"2,2","2,2","2,2","2,2","2,2","0,0","0,0","0,0"
BE,X_Gasifier,"9,0","9,0","9,0","9,0","9,0","9,0","9,0","9,0"
BG,CHP_Biomass_Solid,"0,2121712495541184","0,2121712495541184","0,1860578649936115","0,1599444804331046","0,07997224021655232","0,0","0,0","0,0"
BG,CHP_Coal_Hardcoal,"0,3182037872795794","0,3182037872795794","0,2188437114096713","0,119483635539763","0,05974181776988151","0,0","0,0","0,0"
