Region;Technology;Year;Value;;Unit;Source;Updated at;Updated by
CH;RES_PV_Utility_Opt;2018;8.103333333;;GW;;;
ME;RES_PV_Utility_Opt;2018;2.348727959;;GW;;;
MK;RES_PV_Utility_Opt;2018;4.960782628;;GW;;;
NO;RES_PV_Utility_Opt;2018;5.2;;GW;;;
RS;RES_PV_Utility_Opt;2018;20.16570573;;GW;;;
UA;RES_PV_Utility_Opt;2018;0;;GW;;;
RU;RES_PV_Utility_Opt;2018;0;;GW;;;
BY;RES_PV_Utility_Opt;2018;0;;GW;;;
AL;RES_CSP;2018;0;;GW;;;
AT;RES_CSP;2018;8.19;;GW;;;
BA;RES_CSP;2018;3.732857143;;GW;;;
BE;RES_CSP;2018;3.51;;GW;;;
BG;RES_CSP;2018;13.13;;GW;;;
CH;RES_CSP;2018;3.9;;GW;;;
CZ;RES_CSP;2018;11.05;;GW;;;
DE;RES_CSP;2018;43.42;;GW;;;
DK;RES_CSP;2018;6.89;;GW;;;
ES;RES_CSP;2018;71.63;;GW;;;
FI;RES_CSP;2018;5.98;;GW;;;
FR;RES_CSP;2018;75.79;;GW;;;
GR;RES_CSP;2018;21.19;;GW;;;
HR;RES_CSP;2018;3.51;;GW;;;
HU;RES_CSP;2018;13.91;;GW;;;
IE;RES_CSP;2018;11.83;;GW;;;
IT;RES_CSP;2018;37.18;;GW;;;
LU;RES_CSP;2018;0.39;;GW;;;
ME;RES_CSP;2018;1.866428571;;GW;;;
MK;RES_CSP;2018;0;;GW;;;
NL;RES_CSP;2018;4.94;;GW;;;
NO;RES_CSP;2018;2.6;;GW;;;
PL;RES_CSP;2018;37.96;;GW;;;
PT;RES_CSP;2018;9.62;;GW;;;
RO;RES_CSP;2018;36.79;;GW;;;
RS;RES_CSP;2018;20.53071429;;GW;;;
SE;RES_CSP;2018;8.06;;GW;;;
SI;RES_CSP;2018;1.3;;GW;;;
SK;RES_CSP;2018;5.07;;GW;;;
UA;RES_CSP;2018;0;;GW;;;
UK;RES_CSP;2018;44.72;;GW;;;
EE;RES_CSP;2018;2.47;;GW;;;
LT;RES_CSP;2018;7.15;;GW;;;
LV;RES_CSP;2018;4.68;;GW;;;
RU;RES_CSP;2018;0;;GW;;;
BY;RES_CSP;2018;0;;GW;;;
AL;A_Rooftop_Commercial;2018;13.21199195;;GW;;;
AT;A_Rooftop_Commercial;2018;49.62485393;;GW;;;
BA;A_Rooftop_Commercial;2018;21.28009358;;GW;;;
BE;A_Rooftop_Commercial;2018;36.3688998;;GW;;;
BG;A_Rooftop_Commercial;2018;67.29945944;;GW;;;
CH;A_Rooftop_Commercial;2018;31.78030029;;GW;;;
CZ;A_Rooftop_Commercial;2018;65.09013375;;GW;;;
DE;A_Rooftop_Commercial;2018;340.5760523;;GW;;;
DK;A_Rooftop_Commercial;2018;38.23832923;;GW;;;
ES;A_Rooftop_Commercial;2018;376.6050559;;GW;;;
FI;A_Rooftop_Commercial;2018;34.49947037;;GW;;;
FR;A_Rooftop_Commercial;2018;427.9293911;;GW;;;
GR;A_Rooftop_Commercial;2018;106.7274256;;GW;;;
HR;A_Rooftop_Commercial;2018;22.77304941;;GW;;;
HU;A_Rooftop_Commercial;2018;75.28702155;;GW;;;
IE;A_Rooftop_Commercial;2018;55.91293474;;GW;;;
IT;A_Rooftop_Commercial;2018;271.7470597;;GW;;;
LU;A_Rooftop_Commercial;2018;2.379273819;;GW;;;
ME;A_Rooftop_Commercial;2018;9.211429022;;GW;;;
